Orthogroup	acep_genome.OGS.1.2.maker.proteins	lhum_genome.OGS.1.2.maker.proteins	pbar_genome.OGS.1.2.maker.proteins
OG0014929	ACEP_ACEP_00012359-RA		
OG0014930	ACEP_ACEP_00012356-RA		
OG0014931	ACEP_ACEP_00012352-RA		
OG0014932	ACEP_ACEP_00012353-RA		
OG0014933	ACEP_ACEP_00012351-RA		
OG0014934	ACEP_ACEP_00012349-RA		
OG0014935	ACEP_ACEP_00012350-RA		
OG0014936	ACEP_ACEP_00016904-RA		
OG0014937	ACEP_ACEP_00016309-RA		
OG0014938	ACEP_ACEP_00016310-RA		
OG0014939	ACEP_ACEP_00016544-RA		
OG0014940	ACEP_ACEP_00016296-RA		
OG0014941	ACEP_ACEP_00012642-RA		
OG0014942	ACEP_ACEP_00017788-RA		
OG0014943	ACEP_ACEP_00012641-RA		
OG0014944	ACEP_ACEP_00012636-RA		
OG0014945	ACEP_ACEP_00017789-RA		
OG0014946	ACEP_ACEP_00012633-RA		
OG0014947	ACEP_ACEP_00012634-RA		
OG0014948	ACEP_ACEP_00012630-RA		
OG0014949	ACEP_ACEP_00012627-RA		
OG0014950	ACEP_ACEP_00012628-RA		
OG0014951	ACEP_ACEP_00012625-RA		
OG0014952	ACEP_ACEP_00012602-RA		
OG0014953	ACEP_ACEP_00012607-RA		
OG0014954	ACEP_ACEP_00012611-RA		
OG0014955	ACEP_ACEP_00012610-RA		
OG0014956	ACEP_ACEP_00012593-RA		
OG0014957	ACEP_ACEP_00012596-RA		
OG0014958	ACEP_ACEP_00012565-RA		
OG0014959	ACEP_ACEP_00012547-RA		
OG0014960	ACEP_ACEP_00012548-RA		
OG0014961	ACEP_ACEP_00012523-RA		
OG0014962	ACEP_ACEP_00012529-RA		
OG0014963	ACEP_ACEP_00012521-RA		
OG0014964	ACEP_ACEP_00012528-RA		
OG0014965	ACEP_ACEP_00012531-RA		
OG0014966	ACEP_ACEP_00012532-RA		
OG0014967	ACEP_ACEP_00012507-RA		
OG0014968	ACEP_ACEP_00012510-RA		
OG0014969	ACEP_ACEP_00012503-RA		
OG0014970	ACEP_ACEP_00012497-RA		
OG0014971	ACEP_ACEP_00012496-RA		
OG0014972	ACEP_ACEP_00012495-RA		
OG0014973	ACEP_ACEP_00017798-RA		
OG0014974	ACEP_ACEP_00016513-RA		
OG0014975	ACEP_ACEP_00016768-RA		
OG0014976	ACEP_ACEP_00016405-RA		
OG0014977	ACEP_ACEP_00016736-RA		
OG0014978	ACEP_ACEP_00004633-RA		
OG0014979	ACEP_ACEP_00004635-RA		
OG0014980	ACEP_ACEP_00017261-RA		
OG0014981	ACEP_ACEP_00004638-RA		
OG0014982	ACEP_ACEP_00004615-RA		
OG0014983	ACEP_ACEP_00004624-RA		
OG0014984	ACEP_ACEP_00004618-RA		
OG0014985	ACEP_ACEP_00004627-RA		
OG0014986	ACEP_ACEP_00004626-RA		
OG0014987	ACEP_ACEP_00004610-RA		
OG0014988	ACEP_ACEP_00004604-RA		
OG0014989	ACEP_ACEP_00004599-RA		
OG0014990	ACEP_ACEP_00004603-RA		
OG0014991	ACEP_ACEP_00004602-RA		
OG0014992	ACEP_ACEP_00004593-RA		
OG0014993	ACEP_ACEP_00004595-RA		
OG0014994	ACEP_ACEP_00017262-RA		
OG0014995	ACEP_ACEP_00004583-RA		
OG0014996	ACEP_ACEP_00004581-RA		
OG0014997	ACEP_ACEP_00004565-RA		
OG0014998	ACEP_ACEP_00004553-RA		
OG0014999	ACEP_ACEP_00017264-RA		
OG0015000	ACEP_ACEP_00004556-RA		
OG0015001	ACEP_ACEP_00004547-RA		
OG0015002	ACEP_ACEP_00004546-RA		
OG0015003	ACEP_ACEP_00004540-RA		
OG0015004	ACEP_ACEP_00004537-RA		
OG0015005	ACEP_ACEP_00017266-RA		
OG0015006	ACEP_ACEP_00004533-RA		
OG0015007	ACEP_ACEP_00004534-RA		
OG0015008	ACEP_ACEP_00004535-RA		
OG0015009	ACEP_ACEP_00004529-RA		
OG0015010	ACEP_ACEP_00004530-RA		
OG0015011	ACEP_ACEP_00004531-RA		
OG0015012	ACEP_ACEP_00004532-RA		
OG0015013	ACEP_ACEP_00017267-RA		
OG0015014	ACEP_ACEP_00017268-RA		
OG0015015	ACEP_ACEP_00017269-RA		
OG0015016	ACEP_ACEP_00004525-RA		
OG0015017	ACEP_ACEP_00004524-RA		
OG0015018	ACEP_ACEP_00004520-RA		
OG0015019	ACEP_ACEP_00004516-RA		
OG0015020	ACEP_ACEP_00004515-RA		
OG0015021	ACEP_ACEP_00004517-RA		
OG0015022	ACEP_ACEP_00004493-RA		
OG0015023	ACEP_ACEP_00004497-RA		
OG0015024	ACEP_ACEP_00017272-RA		
OG0015025	ACEP_ACEP_00004478-RA		
OG0015026	ACEP_ACEP_00004481-RA		
OG0015027	ACEP_ACEP_00004487-RA		
OG0015028	ACEP_ACEP_00004461-RA		
OG0015029	ACEP_ACEP_00004457-RA		
OG0015030	ACEP_ACEP_00004456-RA		
OG0015031	ACEP_ACEP_00017274-RA		
OG0015032	ACEP_ACEP_00017275-RA		
OG0015033	ACEP_ACEP_00004438-RA		
OG0015034	ACEP_ACEP_00004436-RA		
OG0015035	ACEP_ACEP_00004430-RA		
OG0015036	ACEP_ACEP_00004435-RA		
OG0015037	ACEP_ACEP_00017277-RA		
OG0015038	ACEP_ACEP_00004428-RA		
OG0015039	ACEP_ACEP_00004425-RA		
OG0015040	ACEP_ACEP_00004427-RA		
OG0015041	ACEP_ACEP_00017278-RA		
OG0015042	ACEP_ACEP_00004421-RA		
OG0015043	ACEP_ACEP_00004423-RA		
OG0015044	ACEP_ACEP_00004422-RA		
OG0015045	ACEP_ACEP_00004424-RA		
OG0015046	ACEP_ACEP_00017280-RA		
OG0015047	ACEP_ACEP_00017281-RA		
OG0015048	ACEP_ACEP_00004416-RA		
OG0015049	ACEP_ACEP_00017282-RA		
OG0015050	ACEP_ACEP_00004389-RA		
OG0015051	ACEP_ACEP_00004393-RA		
OG0015052	ACEP_ACEP_00004377-RA		
OG0015053	ACEP_ACEP_00004370-RA		
OG0015054	ACEP_ACEP_00004374-RA		
OG0015055	ACEP_ACEP_00004375-RA		
OG0015056	ACEP_ACEP_00004369-RA		
OG0015057	ACEP_ACEP_00004359-RA		
OG0015058	ACEP_ACEP_00017283-RA		
OG0015059	ACEP_ACEP_00004357-RA		
OG0015060	ACEP_ACEP_00004350-RA		
OG0015061	ACEP_ACEP_00004351-RA		
OG0015062	ACEP_ACEP_00004363-RA		
OG0015063	ACEP_ACEP_00004338-RA		
OG0015064	ACEP_ACEP_00004334-RA		
OG0015065	ACEP_ACEP_00004326-RA		
OG0015066	ACEP_ACEP_00004330-RA		
OG0015067	ACEP_ACEP_00017287-RA		
OG0015068	ACEP_ACEP_00017288-RA		
OG0015069	ACEP_ACEP_00004319-RA		
OG0015070	ACEP_ACEP_00017289-RA		
OG0015071	ACEP_ACEP_00004320-RA		
OG0015072	ACEP_ACEP_00004315-RA		
OG0015073	ACEP_ACEP_00004314-RA		
OG0015074	ACEP_ACEP_00017290-RA		
OG0015075	ACEP_ACEP_00004312-RA		
OG0015076	ACEP_ACEP_00017291-RA		
OG0015077	ACEP_ACEP_00017292-RA		
OG0015078	ACEP_ACEP_00004304-RA		
OG0015079	ACEP_ACEP_00004301-RA		
OG0015080	ACEP_ACEP_00004299-RA		
OG0015081	ACEP_ACEP_00017294-RA		
OG0015082	ACEP_ACEP_00004291-RA		
OG0015083	ACEP_ACEP_00004292-RA		
OG0015084	ACEP_ACEP_00004289-RA		
OG0015085	ACEP_ACEP_00004290-RA		
OG0015086	ACEP_ACEP_00004286-RA		
OG0015087	ACEP_ACEP_00004287-RA		
OG0015088	ACEP_ACEP_00017297-RA		
OG0015089	ACEP_ACEP_00017296-RA		
OG0015090	ACEP_ACEP_00017299-RA		
OG0015091	ACEP_ACEP_00004281-RA		
OG0015092	ACEP_ACEP_00004279-RA		
OG0015093	ACEP_ACEP_00004277-RA		
OG0015094	ACEP_ACEP_00004276-RA		
OG0015095	ACEP_ACEP_00004266-RA		
OG0015096	ACEP_ACEP_00004265-RA		
OG0015097	ACEP_ACEP_00004264-RA		
OG0015098	ACEP_ACEP_00004260-RA		
OG0015099	ACEP_ACEP_00017300-RA		
OG0015100	ACEP_ACEP_00004255-RA		
OG0015101	ACEP_ACEP_00017301-RA		
OG0015102	ACEP_ACEP_00004253-RA		
OG0015103	ACEP_ACEP_00004252-RA		
OG0015104	ACEP_ACEP_00004242-RA		
OG0015105	ACEP_ACEP_00004241-RA		
OG0015106	ACEP_ACEP_00004247-RA		
OG0015107	ACEP_ACEP_00004246-RA		
OG0015108	ACEP_ACEP_00016466-RA		
OG0015109	ACEP_ACEP_00016925-RA		
OG0015110	ACEP_ACEP_00016878-RA		
OG0015111	ACEP_ACEP_00016747-RA		
OG0015112	ACEP_ACEP_00000803-RA		
OG0015113	ACEP_ACEP_00000800-RA		
OG0015114	ACEP_ACEP_00000802-RA		
OG0015115	ACEP_ACEP_00000799-RA		
OG0015116	ACEP_ACEP_00000797-RA		
OG0015117	ACEP_ACEP_00000804-RA		
OG0015118	ACEP_ACEP_00000808-RA		
OG0015119	ACEP_ACEP_00000801-RA		
OG0015120	ACEP_ACEP_00000785-RA		
OG0015121	ACEP_ACEP_00000796-RA		
OG0015122	ACEP_ACEP_00000795-RA		
OG0015123	ACEP_ACEP_00000782-RC		
OG0015124	ACEP_ACEP_00000766-RA		
OG0015125	ACEP_ACEP_00000771-RA		
OG0015126	ACEP_ACEP_00000774-RA		
OG0015127	ACEP_ACEP_00000764-RA		
OG0015128	ACEP_ACEP_00016943-RA		
OG0015129	ACEP_ACEP_00000760-RA		
OG0015130	ACEP_ACEP_00000755-RA		
OG0015131	ACEP_ACEP_00000756-RA		
OG0015132	ACEP_ACEP_00000750-RA		
OG0015133	ACEP_ACEP_00016944-RA		
OG0015134	ACEP_ACEP_00000721-RA		
OG0015135	ACEP_ACEP_00000719-RA		
OG0015136	ACEP_ACEP_00000725-RA		
OG0015137	ACEP_ACEP_00000717-RA		
OG0015138	ACEP_ACEP_00000701-RA		
OG0015139	ACEP_ACEP_00000700-RA		
OG0015140	ACEP_ACEP_00000702-RA		
OG0015141	ACEP_ACEP_00000699-RA		
OG0015142	ACEP_ACEP_00000695-RA		
OG0015143	ACEP_ACEP_00000697-RA		
OG0015144	ACEP_ACEP_00000696-RA		
OG0015145	ACEP_ACEP_00000679-RA		
OG0015146	ACEP_ACEP_00016946-RA		
OG0015147	ACEP_ACEP_00000668-RA		
OG0015148	ACEP_ACEP_00000660-RA		
OG0015149	ACEP_ACEP_00000644-RA		
OG0015150	ACEP_ACEP_00000636-RA		
OG0015151	ACEP_ACEP_00000635-RA		
OG0015152	ACEP_ACEP_00000623-RA		
OG0015153	ACEP_ACEP_00000627-RA		
OG0015154	ACEP_ACEP_00016947-RA		
OG0015155	ACEP_ACEP_00000611-RA		
OG0015156	ACEP_ACEP_00000610-RA		
OG0015157	ACEP_ACEP_00016948-RA		
OG0015158	ACEP_ACEP_00000604-RA		
OG0015159	ACEP_ACEP_00016949-RA		
OG0015160	ACEP_ACEP_00016953-RA		
OG0015161	ACEP_ACEP_00016952-RA		
OG0015162	ACEP_ACEP_00000587-RA		
OG0015163	ACEP_ACEP_00016954-RA		
OG0015164	ACEP_ACEP_00016955-RA		
OG0015165	ACEP_ACEP_00000569-RA		
OG0015166	ACEP_ACEP_00000550-RA		
OG0015167	ACEP_ACEP_00000549-RA		
OG0015168	ACEP_ACEP_00000558-RA		
OG0015169	ACEP_ACEP_00000538-RA		
OG0015170	ACEP_ACEP_00000544-RA		
OG0015171	ACEP_ACEP_00000539-RA		
OG0015172	ACEP_ACEP_00000543-RA		
OG0015173	ACEP_ACEP_00016956-RA		
OG0015174	ACEP_ACEP_00000536-RA		
OG0015175	ACEP_ACEP_00000525-RA		
OG0015176	ACEP_ACEP_00000524-RA		
OG0015177	ACEP_ACEP_00000522-RA		
OG0015178	ACEP_ACEP_00000523-RA		
OG0015179	ACEP_ACEP_00000521-RA		
OG0015180	ACEP_ACEP_00016958-RA		
OG0015181	ACEP_ACEP_00016957-RA		
OG0015182	ACEP_ACEP_00000518-RA		
OG0015183	ACEP_ACEP_00000515-RA		
OG0015184	ACEP_ACEP_00000517-RA		
OG0015185	ACEP_ACEP_00000513-RA		
OG0015186	ACEP_ACEP_00000519-RA		
OG0015187	ACEP_ACEP_00000496-RA		
OG0015188	ACEP_ACEP_00000497-RA		
OG0015189	ACEP_ACEP_00000488-RA		
OG0015190	ACEP_ACEP_00000483-RA		
OG0015191	ACEP_ACEP_00000485-RA		
OG0015192	ACEP_ACEP_00016974-RA		
OG0015193	ACEP_ACEP_00016975-RA		
OG0015194	ACEP_ACEP_00016976-RA		
OG0015195	ACEP_ACEP_00000469-RA		
OG0015196	ACEP_ACEP_00000466-RA		
OG0015197	ACEP_ACEP_00016977-RA		
OG0015198	ACEP_ACEP_00000464-RA		
OG0015199	ACEP_ACEP_00016978-RA		
OG0015200	ACEP_ACEP_00016979-RA		
OG0015201	ACEP_ACEP_00000453-RA		
OG0015202	ACEP_ACEP_00016980-RA		
OG0015203	ACEP_ACEP_00016982-RA		
OG0015204	ACEP_ACEP_00016984-RA		
OG0015205	ACEP_ACEP_00000443-RA		
OG0015206	ACEP_ACEP_00016981-RA		
OG0015207	ACEP_ACEP_00000442-RA		
OG0015208	ACEP_ACEP_00000440-RA		
OG0015209	ACEP_ACEP_00000438-RA		
OG0015210	ACEP_ACEP_00000425-RA		
OG0015211	ACEP_ACEP_00000427-RA		
OG0015212	ACEP_ACEP_00000426-RA		
OG0015213	ACEP_ACEP_00000411-RA		
OG0015214	ACEP_ACEP_00000406-RA		
OG0015215	ACEP_ACEP_00000402-RA		
OG0015216	ACEP_ACEP_00016987-RA		
OG0015217	ACEP_ACEP_00000397-RA		
OG0015218	ACEP_ACEP_00000394-RA		
OG0015219	ACEP_ACEP_00000395-RA		
OG0015220	ACEP_ACEP_00000399-RA		
OG0015221	ACEP_ACEP_00000389-RA		
OG0015222	ACEP_ACEP_00000390-RA		
OG0015223	ACEP_ACEP_00000377-RA		
OG0015224	ACEP_ACEP_00000376-RA		
OG0015225	ACEP_ACEP_00000361-RA		
OG0015226	ACEP_ACEP_00000355-RA		
OG0015227	ACEP_ACEP_00000357-RA		
OG0015228	ACEP_ACEP_00016991-RA		
OG0015229	ACEP_ACEP_00000354-RA		
OG0015230	ACEP_ACEP_00000347-RA		
OG0015231	ACEP_ACEP_00016992-RA		
OG0015232	ACEP_ACEP_00000352-RA		
OG0015233	ACEP_ACEP_00000353-RA		
OG0015234	ACEP_ACEP_00016993-RA		
OG0015235	ACEP_ACEP_00016994-RA		
OG0015236	ACEP_ACEP_00000343-RA		
OG0015237	ACEP_ACEP_00000340-RA		
OG0015238	ACEP_ACEP_00000337-RA		
OG0015239	ACEP_ACEP_00000342-RA		
OG0015240	ACEP_ACEP_00000331-RA		
OG0015241	ACEP_ACEP_00000330-RA		
OG0015242	ACEP_ACEP_00000323-RA		
OG0015243	ACEP_ACEP_00000310-RA		
OG0015244	ACEP_ACEP_00016996-RA		
OG0015245	ACEP_ACEP_00000304-RA		
OG0015246	ACEP_ACEP_00000296-RA		
OG0015247	ACEP_ACEP_00000282-RA		
OG0015248	ACEP_ACEP_00000266-RA		
OG0015249	ACEP_ACEP_00000264-RA		
OG0015250	ACEP_ACEP_00000262-RA		
OG0015251	ACEP_ACEP_00000260-RA		
OG0015252	ACEP_ACEP_00000259-RA		
OG0015253	ACEP_ACEP_00016997-RA		
OG0015254	ACEP_ACEP_00000258-RA		
OG0015255	ACEP_ACEP_00000247-RA		
OG0015256	ACEP_ACEP_00000243-RA		
OG0015257	ACEP_ACEP_00000242-RA		
OG0015258	ACEP_ACEP_00016999-RA		
OG0015259	ACEP_ACEP_00000231-RA		
OG0015260	ACEP_ACEP_00000239-RA		
OG0015261	ACEP_ACEP_00000225-RA		
OG0015262	ACEP_ACEP_00000227-RA		
OG0015263	ACEP_ACEP_00000224-RA		
OG0015264	ACEP_ACEP_00000229-RA		
OG0015265	ACEP_ACEP_00000228-RA		
OG0015266	ACEP_ACEP_00017004-RA		
OG0015267	ACEP_ACEP_00017003-RA		
OG0015268	ACEP_ACEP_00000223-RA		
OG0015269	ACEP_ACEP_00000220-RA		
OG0015270	ACEP_ACEP_00000219-RA		
OG0015271	ACEP_ACEP_00000208-RA		
OG0015272	ACEP_ACEP_00000209-RA		
OG0015273	ACEP_ACEP_00000207-RA		
OG0015274	ACEP_ACEP_00000202-RA		
OG0015275	ACEP_ACEP_00000196-RA		
OG0015276	ACEP_ACEP_00000194-RA		
OG0015277	ACEP_ACEP_00017006-RA		
OG0015278	ACEP_ACEP_00000192-RA		
OG0015279	ACEP_ACEP_00000193-RA		
OG0015280	ACEP_ACEP_00017007-RA		
OG0015281	ACEP_ACEP_00000181-RA		
OG0015282	ACEP_ACEP_00000171-RA		
OG0015283	ACEP_ACEP_00000169-RA		
OG0015284	ACEP_ACEP_00000160-RA		
OG0015285	ACEP_ACEP_00000145-RA		
OG0015286	ACEP_ACEP_00000144-RA		
OG0015287	ACEP_ACEP_00000157-RA		
OG0015288	ACEP_ACEP_00000138-RA		
OG0015289	ACEP_ACEP_00000129-RA		
OG0015290	ACEP_ACEP_00000131-RA		
OG0015291	ACEP_ACEP_00000120-RA		
OG0015292	ACEP_ACEP_00000124-RA		
OG0015293	ACEP_ACEP_00000101-RA		
OG0015294	ACEP_ACEP_00000102-RA		
OG0015295	ACEP_ACEP_00000076-RA		
OG0015296	ACEP_ACEP_00000090-RA		
OG0015297	ACEP_ACEP_00000072-RA		
OG0015298	ACEP_ACEP_00000067-RA		
OG0015299	ACEP_ACEP_00000068-RA		
OG0015300	ACEP_ACEP_00000059-RA		
OG0015301	ACEP_ACEP_00000061-RA		
OG0015302	ACEP_ACEP_00000058-RA		
OG0015303	ACEP_ACEP_00000065-RA		
OG0015304	ACEP_ACEP_00000051-RA		
OG0015305	ACEP_ACEP_00000048-RA		
OG0015306	ACEP_ACEP_00000044-RA		
OG0015307	ACEP_ACEP_00000024-RA		
OG0015308	ACEP_ACEP_00000019-RA		
OG0015309	ACEP_ACEP_00000023-RA		
OG0015310	ACEP_ACEP_00000015-RA		
OG0015311	ACEP_ACEP_00000012-RA		
OG0015312	ACEP_ACEP_00000011-RA		
OG0015313	ACEP_ACEP_00000007-RA		
OG0015314	ACEP_ACEP_00000010-RA		
OG0015315	ACEP_ACEP_00016815-RA		
OG0015316	ACEP_ACEP_00016371-RA		
OG0015317	ACEP_ACEP_00018239-RA		
OG0015318	ACEP_ACEP_00016357-RA		
OG0015319	ACEP_ACEP_00016479-RA		
OG0015320	ACEP_ACEP_00015920-RA		
OG0015321	ACEP_ACEP_00015922-RA		
OG0015322	ACEP_ACEP_00015923-RA		
OG0015323	ACEP_ACEP_00018205-RA		
OG0015324	ACEP_ACEP_00015918-RA		
OG0015325	ACEP_ACEP_00015908-RA		
OG0015326	ACEP_ACEP_00015910-RA		
OG0015327	ACEP_ACEP_00016549-RA		
OG0015328	ACEP_ACEP_00016735-RA		
OG0015329	ACEP_ACEP_00016885-RA		
OG0015330	ACEP_ACEP_00016827-RA		
OG0015331	ACEP_ACEP_00016832-RA		
OG0015332	ACEP_ACEP_00016510-RA		
OG0015333	ACEP_ACEP_00016348-RA		
OG0015334	ACEP_ACEP_00016493-RA		
OG0015335	ACEP_ACEP_00016851-RA		
OG0015336	ACEP_ACEP_00015990-RA		
OG0015337	ACEP_ACEP_00015994-RA		
OG0015338	ACEP_ACEP_00015984-RA		
OG0015339	ACEP_ACEP_00015986-RA		
OG0015340	ACEP_ACEP_04568765-RA		
OG0015341	ACEP_ACEP_00015967-RA		
OG0015342	ACEP_ACEP_00018143-RA		
OG0015343	ACEP_ACEP_00015965-RA		
OG0015344	ACEP_ACEP_00015956-RA		
OG0015345	ACEP_ACEP_00016388-RA		
OG0015346	ACEP_ACEP_00016485-RA		
OG0015347	ACEP_ACEP_00016834-RA		
OG0015348	ACEP_ACEP_00016741-RA		
OG0015349	ACEP_ACEP_00008792-RA		
OG0015350	ACEP_ACEP_00008800-RA		
OG0015351	ACEP_ACEP_00008793-RA		
OG0015352	ACEP_ACEP_00008782-RA		
OG0015353	ACEP_ACEP_00008772-RA		
OG0015354	ACEP_ACEP_00017515-RA		
OG0015355	ACEP_ACEP_00008775-RA		
OG0015356	ACEP_ACEP_00008766-RA		
OG0015357	ACEP_ACEP_00008768-RA		
OG0015358	ACEP_ACEP_00008762-RA		
OG0015359	ACEP_ACEP_00008765-RA		
OG0015360	ACEP_ACEP_00017516-RA		
OG0015361	ACEP_ACEP_00017517-RA		
OG0015362	ACEP_ACEP_00008756-RA		
OG0015363	ACEP_ACEP_00017518-RA		
OG0015364	ACEP_ACEP_00017519-RA		
OG0015365	ACEP_ACEP_00017520-RA		
OG0015366	ACEP_ACEP_00008755-RA		
OG0015367	ACEP_ACEP_00008754-RA		
OG0015368	ACEP_ACEP_00008752-RA		
OG0015369	ACEP_ACEP_00017521-RA		
OG0015370	ACEP_ACEP_00008747-RA		
OG0015371	ACEP_ACEP_00008735-RA		
OG0015372	ACEP_ACEP_00008736-RA		
OG0015373	ACEP_ACEP_00017523-RA		
OG0015374	ACEP_ACEP_00008722-RA		
OG0015375	ACEP_ACEP_00008729-RA		
OG0015376	ACEP_ACEP_00008706-RA		
OG0015377	ACEP_ACEP_00008710-RA		
OG0015378	ACEP_ACEP_00008713-RA		
OG0015379	ACEP_ACEP_00008699-RA		
OG0015380	ACEP_ACEP_00008693-RA		
OG0015381	ACEP_ACEP_00008690-RA		
OG0015382	ACEP_ACEP_00008689-RA		
OG0015383	ACEP_ACEP_00017526-RA		
OG0015384	ACEP_ACEP_00008686-RA		
OG0015385	ACEP_ACEP_00017525-RA		
OG0015386	ACEP_ACEP_00008683-RA		
OG0015387	ACEP_ACEP_00008663-RA		
OG0015388	ACEP_ACEP_00008676-RA		
OG0015389	ACEP_ACEP_00008653-RA		
OG0015390	ACEP_ACEP_00008652-RA		
OG0015391	ACEP_ACEP_00008651-RA		
OG0015392	ACEP_ACEP_00008654-RA		
OG0015393	ACEP_ACEP_00008642-RA		
OG0015394	ACEP_ACEP_00008646-RA		
OG0015395	ACEP_ACEP_00008629-RA		
OG0015396	ACEP_ACEP_00008636-RA		
OG0015397	ACEP_ACEP_00008628-RA		
OG0015398	ACEP_ACEP_00008626-RA		
OG0015399	ACEP_ACEP_00008625-RA		
OG0015400	ACEP_ACEP_00008627-RA		
OG0015401	ACEP_ACEP_00008623-RA		
OG0015402	ACEP_ACEP_00008609-RA		
OG0015403	ACEP_ACEP_00008610-RA		
OG0015404	ACEP_ACEP_00008615-RB		
OG0015405	ACEP_ACEP_00017528-RA		
OG0015406	ACEP_ACEP_00008601-RA		
OG0015407	ACEP_ACEP_00008607-RA		
OG0015408	ACEP_ACEP_00008589-RA		
OG0015409	ACEP_ACEP_00008592-RA		
OG0015410	ACEP_ACEP_00008587-RA		
OG0015411	ACEP_ACEP_00008582-RA		
OG0015412	ACEP_ACEP_00017532-RA		
OG0015413	ACEP_ACEP_00008580-RA		
OG0015414	ACEP_ACEP_00017533-RA		
OG0015415	ACEP_ACEP_00008579-RA		
OG0015416	ACEP_ACEP_00008581-RA		
OG0015417	ACEP_ACEP_00017534-RA		
OG0015418	ACEP_ACEP_00008559-RA		
OG0015419	ACEP_ACEP_00008561-RA		
OG0015420	ACEP_ACEP_00008553-RA		
OG0015421	ACEP_ACEP_00008554-RA		
OG0015422	ACEP_ACEP_00008544-RA		
OG0015423	ACEP_ACEP_00008552-RA		
OG0015424	ACEP_ACEP_00008539-RA		
OG0015425	ACEP_ACEP_00008540-RA		
OG0015426	ACEP_ACEP_00008533-RA		
OG0015427	ACEP_ACEP_00017536-RA		
OG0015428	ACEP_ACEP_00008514-RA		
OG0015429	ACEP_ACEP_00008519-RA		
OG0015430	ACEP_ACEP_00008520-RA		
OG0015431	ACEP_ACEP_00008505-RA		
OG0015432	ACEP_ACEP_00008501-RA		
OG0015433	ACEP_ACEP_00008509-RA		
OG0015434	ACEP_ACEP_00017537-RA		
OG0015435	ACEP_ACEP_00016321-RA		
OG0015436	ACEP_ACEP_00016592-RA		
OG0015437	ACEP_ACEP_00016853-RA		
OG0015438	ACEP_ACEP_00016530-RA		
OG0015439	ACEP_ACEP_00016821-RA		
OG0015440	ACEP_ACEP_00013492-RA		
OG0015441	ACEP_ACEP_00013491-RA		
OG0015442	ACEP_ACEP_00013486-RA		
OG0015443	ACEP_ACEP_00013485-RA		
OG0015444	ACEP_ACEP_00013484-RA		
OG0015445	ACEP_ACEP_00013487-RA		
OG0015446	ACEP_ACEP_00013481-RA		
OG0015447	ACEP_ACEP_00013482-RA		
OG0015448	ACEP_ACEP_00013480-RA		
OG0015449	ACEP_ACEP_00013483-RA		
OG0015450	ACEP_ACEP_00013472-RA		
OG0015451	ACEP_ACEP_00013450-RA		
OG0015452	ACEP_ACEP_00013451-RA		
OG0015453	ACEP_ACEP_00013444-RA		
OG0015454	ACEP_ACEP_00013447-RA		
OG0015455	ACEP_ACEP_00013445-RA		
OG0015456	ACEP_ACEP_00016522-RA		
OG0015457	ACEP_ACEP_00016922-RA		
OG0015458	ACEP_ACEP_00016656-RA		
OG0015459	ACEP_ACEP_00015634-RA		
OG0015460	ACEP_ACEP_00015631-RA		
OG0015461	ACEP_ACEP_00015630-RA		
OG0015462	ACEP_ACEP_00015624-RA		
OG0015463	ACEP_ACEP_00015623-RA		
OG0015464	ACEP_ACEP_00015620-RA		
OG0015465	ACEP_ACEP_00015617-RA		
OG0015466	ACEP_ACEP_00016286-RA		
OG0015467	ACEP_ACEP_00016282-RA		
OG0015468	ACEP_ACEP_00002189-RA		
OG0015469	ACEP_ACEP_00002187-RA		
OG0015470	ACEP_ACEP_00002184-RA		
OG0015471	ACEP_ACEP_00002182-RA		
OG0015472	ACEP_ACEP_00002165-RA		
OG0015473	ACEP_ACEP_00017046-RA		
OG0015474	ACEP_ACEP_00002170-RA		
OG0015475	ACEP_ACEP_00002157-RA		
OG0015476	ACEP_ACEP_00002150-RA		
OG0015477	ACEP_ACEP_00002152-RA		
OG0015478	ACEP_ACEP_00002148-RA		
OG0015479	ACEP_ACEP_00002128-RA		
OG0015480	ACEP_ACEP_00002121-RA		
OG0015481	ACEP_ACEP_00002117-RA		
OG0015482	ACEP_ACEP_00002115-RA		
OG0015483	ACEP_ACEP_00002112-RA		
OG0015484	ACEP_ACEP_00002118-RA		
OG0015485	ACEP_ACEP_00002098-RA		
OG0015486	ACEP_ACEP_00002103-RA		
OG0015487	ACEP_ACEP_00002097-RA		
OG0015488	ACEP_ACEP_00002077-RA		
OG0015489	ACEP_ACEP_00002075-RA		
OG0015490	ACEP_ACEP_00002081-RA		
OG0015491	ACEP_ACEP_00002067-RA		
OG0015492	ACEP_ACEP_00002073-RA		
OG0015493	ACEP_ACEP_00002056-RA		
OG0015494	ACEP_ACEP_00002063-RA		
OG0015495	ACEP_ACEP_00002064-RA		
OG0015496	ACEP_ACEP_00002050-RA		
OG0015497	ACEP_ACEP_00002046-RA		
OG0015498	ACEP_ACEP_00002035-RA		
OG0015499	ACEP_ACEP_00002032-RA		
OG0015500	ACEP_ACEP_00002024-RA		
OG0015501	ACEP_ACEP_00002026-RA		
OG0015502	ACEP_ACEP_00002019-RA		
OG0015503	ACEP_ACEP_00002015-RA		
OG0015504	ACEP_ACEP_00002012-RA		
OG0015505	ACEP_ACEP_00002013-RA		
OG0015506	ACEP_ACEP_00002003-RA		
OG0015507	ACEP_ACEP_00002001-RA		
OG0015508	ACEP_ACEP_00001986-RA		
