Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000029	lhum_annotation	n12	1.0	Terminal	lhum_annotation_LHUM_10861-RA, lhum_annotation_LHUM_10375-RA, lhum_annotation_LHUM_10275-RA	lhum_annotation_LHUM_10860-RA, lhum_annotation_LHUM_13179-RA, lhum_annotation_LHUM_13310-RA
OG0000029	lhum_annotation	n13	1.0	Terminal	lhum_annotation_LHUM_10861-RA, lhum_annotation_LHUM_10375-RA	lhum_annotation_LHUM_10275-RA
OG0000029	lhum_annotation	n14	1.0	Terminal	lhum_annotation_LHUM_10861-RA	lhum_annotation_LHUM_10375-RA
OG0000029	lhum_annotation	n15	1.0	Terminal	lhum_annotation_LHUM_10860-RA, lhum_annotation_LHUM_13179-RA	lhum_annotation_LHUM_13310-RA
OG0000029	lhum_annotation	n16	1.0	Terminal	lhum_annotation_LHUM_10860-RA	lhum_annotation_LHUM_13179-RA
OG0000029	lhum_annotation	n17	1.0	Terminal	lhum_annotation_LHUM_25440-RA, lhum_annotation_LHUM_10862-RA	lhum_annotation_LHUM_10072-RA, lhum_annotation_LHUM_10640-RA, lhum_annotation_LHUM_13311-RA, lhum_annotation_LHUM_25439-RA
OG0000029	lhum_annotation	n18	1.0	Terminal	lhum_annotation_LHUM_25440-RA	lhum_annotation_LHUM_10862-RA
OG0000029	lhum_annotation	n19	1.0	Terminal	lhum_annotation_LHUM_10072-RA, lhum_annotation_LHUM_10640-RA	lhum_annotation_LHUM_13311-RA, lhum_annotation_LHUM_25439-RA
OG0000029	lhum_annotation	n20	1.0	Terminal	lhum_annotation_LHUM_10072-RA	lhum_annotation_LHUM_10640-RA
OG0000029	lhum_annotation	n21	1.0	Terminal	lhum_annotation_LHUM_13311-RA	lhum_annotation_LHUM_25439-RA
OG0000030	N0	n0	1.0	Non-Terminal	acep_annotation_ACEP_00014567-RA, pbar_annotation_PBAR_17845-RA, pbar_annotation_PBAR_13849-RA, pbar_annotation_PBAR_17194-RA, lhum_annotation_LHUM_11893-RA	lhum_annotation_LHUM_10457-RA, acep_annotation_ACEP_00011589-RA, pbar_annotation_PBAR_10395-RA, pbar_annotation_PBAR_13847-RA, pbar_annotation_PBAR_15813-RA, pbar_annotation_PBAR_17838-RA, pbar_annotation_PBAR_10611-RA, pbar_annotation_PBAR_10001-RA, pbar_annotation_PBAR_10456-RA, pbar_annotation_PBAR_10418-RA, pbar_annotation_PBAR_17190-RA, pbar_annotation_PBAR_15812-RA, pbar_annotation_PBAR_10419-RA, pbar_annotation_PBAR_17839-RA, pbar_annotation_PBAR_10556-RA, pbar_annotation_PBAR_15814-RA, pbar_annotation_PBAR_27091-RA, acep_annotation_ACEP_00011819-RA
OG0000030	pbar_annotation	n3	1.0	Terminal	pbar_annotation_PBAR_17845-RA, pbar_annotation_PBAR_13849-RA	pbar_annotation_PBAR_17194-RA
OG0000030	pbar_annotation	n4	1.0	Terminal	pbar_annotation_PBAR_17845-RA	pbar_annotation_PBAR_13849-RA
OG0000030	N0	n5	0.6666666666666666	Non-Terminal	lhum_annotation_LHUM_10457-RA, acep_annotation_ACEP_00011589-RA, pbar_annotation_PBAR_10395-RA, pbar_annotation_PBAR_13847-RA, pbar_annotation_PBAR_15813-RA, pbar_annotation_PBAR_17838-RA, pbar_annotation_PBAR_10611-RA, pbar_annotation_PBAR_10001-RA, pbar_annotation_PBAR_10456-RA, pbar_annotation_PBAR_10418-RA, pbar_annotation_PBAR_17190-RA, pbar_annotation_PBAR_15812-RA, pbar_annotation_PBAR_10419-RA, pbar_annotation_PBAR_17839-RA, pbar_annotation_PBAR_10556-RA	pbar_annotation_PBAR_15814-RA, pbar_annotation_PBAR_27091-RA, acep_annotation_ACEP_00011819-RA
OG0000030	pbar_annotation	n8	1.0	Terminal	pbar_annotation_PBAR_10395-RA	pbar_annotation_PBAR_13847-RA, pbar_annotation_PBAR_15813-RA, pbar_annotation_PBAR_17838-RA, pbar_annotation_PBAR_10611-RA, pbar_annotation_PBAR_10001-RA, pbar_annotation_PBAR_10456-RA, pbar_annotation_PBAR_10418-RA, pbar_annotation_PBAR_17190-RA, pbar_annotation_PBAR_15812-RA, pbar_annotation_PBAR_10419-RA, pbar_annotation_PBAR_17839-RA, pbar_annotation_PBAR_10556-RA
OG0000030	pbar_annotation	n9	1.0	Terminal	pbar_annotation_PBAR_13847-RA, pbar_annotation_PBAR_15813-RA	pbar_annotation_PBAR_17838-RA, pbar_annotation_PBAR_10611-RA, pbar_annotation_PBAR_10001-RA, pbar_annotation_PBAR_10456-RA, pbar_annotation_PBAR_10418-RA, pbar_annotation_PBAR_17190-RA, pbar_annotation_PBAR_15812-RA, pbar_annotation_PBAR_10419-RA, pbar_annotation_PBAR_17839-RA, pbar_annotation_PBAR_10556-RA
OG0000030	pbar_annotation	n10	1.0	Terminal	pbar_annotation_PBAR_13847-RA	pbar_annotation_PBAR_15813-RA
OG0000030	pbar_annotation	n11	1.0	Terminal	pbar_annotation_PBAR_17838-RA, pbar_annotation_PBAR_10611-RA, pbar_annotation_PBAR_10001-RA, pbar_annotation_PBAR_10456-RA, pbar_annotation_PBAR_10418-RA, pbar_annotation_PBAR_17190-RA, pbar_annotation_PBAR_15812-RA, pbar_annotation_PBAR_10419-RA	pbar_annotation_PBAR_17839-RA, pbar_annotation_PBAR_10556-RA
OG0000030	pbar_annotation	n12	1.0	Terminal	pbar_annotation_PBAR_17838-RA, pbar_annotation_PBAR_10611-RA, pbar_annotation_PBAR_10001-RA, pbar_annotation_PBAR_10456-RA, pbar_annotation_PBAR_10418-RA, pbar_annotation_PBAR_17190-RA	pbar_annotation_PBAR_15812-RA, pbar_annotation_PBAR_10419-RA
OG0000030	pbar_annotation	n13	1.0	Terminal	pbar_annotation_PBAR_17838-RA, pbar_annotation_PBAR_10611-RA, pbar_annotation_PBAR_10001-RA, pbar_annotation_PBAR_10456-RA, pbar_annotation_PBAR_10418-RA	pbar_annotation_PBAR_17190-RA
OG0000030	pbar_annotation	n14	1.0	Terminal	pbar_annotation_PBAR_17838-RA, pbar_annotation_PBAR_10611-RA, pbar_annotation_PBAR_10001-RA	pbar_annotation_PBAR_10456-RA, pbar_annotation_PBAR_10418-RA
OG0000030	pbar_annotation	n15	1.0	Terminal	pbar_annotation_PBAR_17838-RA, pbar_annotation_PBAR_10611-RA	pbar_annotation_PBAR_10001-RA
OG0000030	pbar_annotation	n16	1.0	Terminal	pbar_annotation_PBAR_17838-RA	pbar_annotation_PBAR_10611-RA
OG0000030	pbar_annotation	n17	1.0	Terminal	pbar_annotation_PBAR_10456-RA	pbar_annotation_PBAR_10418-RA
OG0000030	pbar_annotation	n18	1.0	Terminal	pbar_annotation_PBAR_15812-RA	pbar_annotation_PBAR_10419-RA
OG0000030	pbar_annotation	n19	1.0	Terminal	pbar_annotation_PBAR_17839-RA	pbar_annotation_PBAR_10556-RA
OG0000030	pbar_annotation	n21	1.0	Terminal	pbar_annotation_PBAR_15814-RA	pbar_annotation_PBAR_27091-RA
OG0000031	N0	n0	1.0	Non-Terminal	pbar_annotation_PBAR_22688-RA, lhum_annotation_LHUM_14542-RA, acep_annotation_ACEP_00008394-RA	acep_annotation_ACEP_00007362-RA, pbar_annotation_PBAR_24448-RA, lhum_annotation_LHUM_24723-RA, lhum_annotation_LHUM_15985-RA, pbar_annotation_augustus-pbar_scf7180000350332-abinit-gene-2.90-mRNA-1, acep_annotation_ACEP_00014980-RA, pbar_annotation_PBAR_16444-RA, lhum_annotation_LHUM_22979-RA, acep_annotation_ACEP_00014038-RA, acep_annotation_ACEP_00008393-RA, pbar_annotation_PBAR_22676-RA, pbar_annotation_PBAR_23489-RA, pbar_annotation_PBAR_23488-RA, pbar_annotation_PBAR_21981-RA, acep_annotation_ACEP_00014977-RA, lhum_annotation_LHUM_22512-RA, lhum_annotation_LHUM_24672-RA, acep_annotation_ACEP_00001158-RA, acep_annotation_ACEP_00001157-RA
OG0000031	N0	n3	1.0	Non-Terminal	acep_annotation_ACEP_00007362-RA, pbar_annotation_PBAR_24448-RA, lhum_annotation_LHUM_24723-RA	lhum_annotation_LHUM_15985-RA, pbar_annotation_augustus-pbar_scf7180000350332-abinit-gene-2.90-mRNA-1, acep_annotation_ACEP_00014980-RA, pbar_annotation_PBAR_16444-RA, lhum_annotation_LHUM_22979-RA, acep_annotation_ACEP_00014038-RA, acep_annotation_ACEP_00008393-RA, pbar_annotation_PBAR_22676-RA, pbar_annotation_PBAR_23489-RA, pbar_annotation_PBAR_23488-RA, pbar_annotation_PBAR_21981-RA, acep_annotation_ACEP_00014977-RA, lhum_annotation_LHUM_22512-RA, lhum_annotation_LHUM_24672-RA, acep_annotation_ACEP_00001158-RA, acep_annotation_ACEP_00001157-RA
OG0000031	N0	n6	1.0	Non-Terminal	lhum_annotation_LHUM_15985-RA, pbar_annotation_augustus-pbar_scf7180000350332-abinit-gene-2.90-mRNA-1, acep_annotation_ACEP_00014980-RA	pbar_annotation_PBAR_16444-RA, lhum_annotation_LHUM_22979-RA, acep_annotation_ACEP_00014038-RA, acep_annotation_ACEP_00008393-RA, pbar_annotation_PBAR_22676-RA, pbar_annotation_PBAR_23489-RA, pbar_annotation_PBAR_23488-RA, pbar_annotation_PBAR_21981-RA, acep_annotation_ACEP_00014977-RA, lhum_annotation_LHUM_22512-RA, lhum_annotation_LHUM_24672-RA, acep_annotation_ACEP_00001158-RA, acep_annotation_ACEP_00001157-RA
OG0000031	N0	n9	1.0	Non-Terminal	pbar_annotation_PBAR_16444-RA, lhum_annotation_LHUM_22979-RA, acep_annotation_ACEP_00014038-RA, acep_annotation_ACEP_00008393-RA, pbar_annotation_PBAR_22676-RA	pbar_annotation_PBAR_23489-RA, pbar_annotation_PBAR_23488-RA, pbar_annotation_PBAR_21981-RA, acep_annotation_ACEP_00014977-RA, lhum_annotation_LHUM_22512-RA, lhum_annotation_LHUM_24672-RA, acep_annotation_ACEP_00001158-RA, acep_annotation_ACEP_00001157-RA
OG0000031	N0	n10	0.6666666666666666	Non-Terminal	pbar_annotation_PBAR_16444-RA, lhum_annotation_LHUM_22979-RA, acep_annotation_ACEP_00014038-RA	acep_annotation_ACEP_00008393-RA, pbar_annotation_PBAR_22676-RA
OG0000031	pbar_annotation	n15	1.0	Terminal	pbar_annotation_PBAR_23489-RA	pbar_annotation_PBAR_23488-RA, pbar_annotation_PBAR_21981-RA
OG0000031	pbar_annotation	n16	1.0	Terminal	pbar_annotation_PBAR_23488-RA	pbar_annotation_PBAR_21981-RA
OG0000031	N0	n17	0.6666666666666666	Non-Terminal	acep_annotation_ACEP_00014977-RA, lhum_annotation_LHUM_22512-RA	lhum_annotation_LHUM_24672-RA, acep_annotation_ACEP_00001158-RA, acep_annotation_ACEP_00001157-RA
OG0000031	acep_annotation	n20	1.0	Terminal	acep_annotation_ACEP_00001158-RA	acep_annotation_ACEP_00001157-RA
OG0000032	N0	n0	1.0	Non-Terminal	lhum_annotation_LHUM_10529-RA, lhum_annotation_LHUM_16692-RA, pbar_annotation_PBAR_14735-RA, acep_annotation_ACEP_00013148-RA, acep_annotation_ACEP_00013149-RA, acep_annotation_ACEP_00013147-RA, acep_annotation_ACEP_00015207-RA	pbar_annotation_PBAR_22438-RA, acep_annotation_ACEP_00016988-RA, acep_annotation_ACEP_00016989-RA, acep_annotation_ACEP_00000363-RA, lhum_annotation_LHUM_15412-RA, lhum_annotation_LHUM_15414-RA, lhum_annotation_LHUM_10903-RA, lhum_annotation_LHUM_16691-RA, pbar_annotation_PBAR_12750-RA, pbar_annotation_PBAR_20791-RA, lhum_annotation_LHUM_15681-RA, acep_annotation_ACEP_00017955-RA, pbar_annotation_PBAR_22578-RA, lhum_annotation_LHUM_24088-RA, acep_annotation_ACEP_00015194-RA
OG0000032	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_10529-RA	lhum_annotation_LHUM_16692-RA
OG0000032	acep_annotation	n4	1.0	Terminal	acep_annotation_ACEP_00013148-RA, acep_annotation_ACEP_00013149-RA, acep_annotation_ACEP_00013147-RA	acep_annotation_ACEP_00015207-RA
OG0000032	acep_annotation	n5	1.0	Terminal	acep_annotation_ACEP_00013148-RA, acep_annotation_ACEP_00013149-RA	acep_annotation_ACEP_00013147-RA
OG0000032	acep_annotation	n6	1.0	Terminal	acep_annotation_ACEP_00013148-RA	acep_annotation_ACEP_00013149-RA
OG0000032	N0	n7	0.6666666666666666	Non-Terminal	pbar_annotation_PBAR_22438-RA, acep_annotation_ACEP_00016988-RA, acep_annotation_ACEP_00016989-RA, acep_annotation_ACEP_00000363-RA	lhum_annotation_LHUM_15412-RA, lhum_annotation_LHUM_15414-RA, lhum_annotation_LHUM_10903-RA, lhum_annotation_LHUM_16691-RA, pbar_annotation_PBAR_12750-RA, pbar_annotation_PBAR_20791-RA, lhum_annotation_LHUM_15681-RA, acep_annotation_ACEP_00017955-RA, pbar_annotation_PBAR_22578-RA, lhum_annotation_LHUM_24088-RA, acep_annotation_ACEP_00015194-RA
OG0000032	acep_annotation	n9	1.0	Terminal	acep_annotation_ACEP_00016988-RA, acep_annotation_ACEP_00016989-RA	acep_annotation_ACEP_00000363-RA
OG0000032	acep_annotation	n10	1.0	Terminal	acep_annotation_ACEP_00016988-RA	acep_annotation_ACEP_00016989-RA
OG0000032	N0	n11	0.3333333333333333	Non-Terminal	lhum_annotation_LHUM_15412-RA, lhum_annotation_LHUM_15414-RA, lhum_annotation_LHUM_10903-RA	lhum_annotation_LHUM_16691-RA, pbar_annotation_PBAR_12750-RA, pbar_annotation_PBAR_20791-RA, lhum_annotation_LHUM_15681-RA, acep_annotation_ACEP_00017955-RA, pbar_annotation_PBAR_22578-RA, lhum_annotation_LHUM_24088-RA, acep_annotation_ACEP_00015194-RA
OG0000032	lhum_annotation	n12	1.0	Terminal	lhum_annotation_LHUM_15412-RA, lhum_annotation_LHUM_15414-RA	lhum_annotation_LHUM_10903-RA
OG0000032	lhum_annotation	n13	1.0	Terminal	lhum_annotation_LHUM_15412-RA	lhum_annotation_LHUM_15414-RA
OG0000032	N0	n14	1.0	Non-Terminal	lhum_annotation_LHUM_16691-RA, pbar_annotation_PBAR_12750-RA, pbar_annotation_PBAR_20791-RA, lhum_annotation_LHUM_15681-RA, acep_annotation_ACEP_00017955-RA	pbar_annotation_PBAR_22578-RA, lhum_annotation_LHUM_24088-RA, acep_annotation_ACEP_00015194-RA
OG0000032	N0	n15	0.6666666666666666	Non-Terminal	lhum_annotation_LHUM_16691-RA, pbar_annotation_PBAR_12750-RA	pbar_annotation_PBAR_20791-RA, lhum_annotation_LHUM_15681-RA, acep_annotation_ACEP_00017955-RA
OG0000033	N0	n0	1.0	Non-Terminal	lhum_annotation_LHUM_10063-RA, acep_annotation_ACEP_00011572-RA, pbar_annotation_PBAR_17796-RB	lhum_annotation_LHUM_14431-RA, lhum_annotation_LHUM_15893-RA, lhum_annotation_LHUM_13233-RA, lhum_annotation_LHUM_12281-RA, lhum_annotation_LHUM_11509-RA, lhum_annotation_LHUM_12279-RA, lhum_annotation_LHUM_11578-RA, lhum_annotation_LHUM_12283-RA, acep_annotation_ACEP_00014894-RA, pbar_annotation_PBAR_17801-RA, lhum_annotation_LHUM_24584-RA, lhum_annotation_LHUM_10536-RA, lhum_annotation_LHUM_10653-RA, lhum_annotation_LHUM_10143-RA, lhum_annotation_LHUM_15085-RA, lhum_annotation_LHUM_15086-RA, lhum_annotation_LHUM_12280-RA, lhum_annotation_LHUM_23650-RA, lhum_annotation_LHUM_10537-RA
OG0000033	N0	n3	0.3333333333333333	Non-Terminal	lhum_annotation_LHUM_14431-RA	lhum_annotation_LHUM_15893-RA, lhum_annotation_LHUM_13233-RA, lhum_annotation_LHUM_12281-RA, lhum_annotation_LHUM_11509-RA, lhum_annotation_LHUM_12279-RA, lhum_annotation_LHUM_11578-RA, lhum_annotation_LHUM_12283-RA, acep_annotation_ACEP_00014894-RA, pbar_annotation_PBAR_17801-RA, lhum_annotation_LHUM_24584-RA, lhum_annotation_LHUM_10536-RA, lhum_annotation_LHUM_10653-RA, lhum_annotation_LHUM_10143-RA, lhum_annotation_LHUM_15085-RA, lhum_annotation_LHUM_15086-RA, lhum_annotation_LHUM_12280-RA, lhum_annotation_LHUM_23650-RA, lhum_annotation_LHUM_10537-RA
OG0000033	N0	n4	0.3333333333333333	Non-Terminal	lhum_annotation_LHUM_15893-RA, lhum_annotation_LHUM_13233-RA, lhum_annotation_LHUM_12281-RA, lhum_annotation_LHUM_11509-RA, lhum_annotation_LHUM_12279-RA, lhum_annotation_LHUM_11578-RA, lhum_annotation_LHUM_12283-RA, acep_annotation_ACEP_00014894-RA	pbar_annotation_PBAR_17801-RA, lhum_annotation_LHUM_24584-RA, lhum_annotation_LHUM_10536-RA, lhum_annotation_LHUM_10653-RA, lhum_annotation_LHUM_10143-RA, lhum_annotation_LHUM_15085-RA, lhum_annotation_LHUM_15086-RA, lhum_annotation_LHUM_12280-RA, lhum_annotation_LHUM_23650-RA, lhum_annotation_LHUM_10537-RA
OG0000033	lhum_annotation	n6	1.0	Terminal	lhum_annotation_LHUM_15893-RA, lhum_annotation_LHUM_13233-RA	lhum_annotation_LHUM_12281-RA, lhum_annotation_LHUM_11509-RA, lhum_annotation_LHUM_12279-RA, lhum_annotation_LHUM_11578-RA, lhum_annotation_LHUM_12283-RA
OG0000033	lhum_annotation	n7	1.0	Terminal	lhum_annotation_LHUM_15893-RA	lhum_annotation_LHUM_13233-RA
OG0000033	lhum_annotation	n8	1.0	Terminal	lhum_annotation_LHUM_12281-RA, lhum_annotation_LHUM_11509-RA, lhum_annotation_LHUM_12279-RA, lhum_annotation_LHUM_11578-RA	lhum_annotation_LHUM_12283-RA
OG0000033	lhum_annotation	n9	1.0	Terminal	lhum_annotation_LHUM_12281-RA, lhum_annotation_LHUM_11509-RA	lhum_annotation_LHUM_12279-RA, lhum_annotation_LHUM_11578-RA
OG0000033	lhum_annotation	n10	1.0	Terminal	lhum_annotation_LHUM_12281-RA	lhum_annotation_LHUM_11509-RA
OG0000033	lhum_annotation	n11	1.0	Terminal	lhum_annotation_LHUM_12279-RA	lhum_annotation_LHUM_11578-RA
OG0000033	lhum_annotation	n13	1.0	Terminal	lhum_annotation_LHUM_24584-RA, lhum_annotation_LHUM_10536-RA, lhum_annotation_LHUM_10653-RA, lhum_annotation_LHUM_10143-RA, lhum_annotation_LHUM_15085-RA, lhum_annotation_LHUM_15086-RA, lhum_annotation_LHUM_12280-RA	lhum_annotation_LHUM_23650-RA, lhum_annotation_LHUM_10537-RA
OG0000033	lhum_annotation	n14	1.0	Terminal	lhum_annotation_LHUM_24584-RA, lhum_annotation_LHUM_10536-RA, lhum_annotation_LHUM_10653-RA, lhum_annotation_LHUM_10143-RA, lhum_annotation_LHUM_15085-RA, lhum_annotation_LHUM_15086-RA	lhum_annotation_LHUM_12280-RA
OG0000033	lhum_annotation	n15	1.0	Terminal	lhum_annotation_LHUM_24584-RA, lhum_annotation_LHUM_10536-RA, lhum_annotation_LHUM_10653-RA, lhum_annotation_LHUM_10143-RA, lhum_annotation_LHUM_15085-RA	lhum_annotation_LHUM_15086-RA
OG0000033	lhum_annotation	n16	1.0	Terminal	lhum_annotation_LHUM_24584-RA	lhum_annotation_LHUM_10536-RA, lhum_annotation_LHUM_10653-RA, lhum_annotation_LHUM_10143-RA, lhum_annotation_LHUM_15085-RA
OG0000033	lhum_annotation	n17	1.0	Terminal	lhum_annotation_LHUM_10536-RA, lhum_annotation_LHUM_10653-RA	lhum_annotation_LHUM_10143-RA, lhum_annotation_LHUM_15085-RA
OG0000033	lhum_annotation	n18	1.0	Terminal	lhum_annotation_LHUM_10536-RA	lhum_annotation_LHUM_10653-RA
OG0000033	lhum_annotation	n19	1.0	Terminal	lhum_annotation_LHUM_10143-RA	lhum_annotation_LHUM_15085-RA
OG0000033	lhum_annotation	n20	1.0	Terminal	lhum_annotation_LHUM_23650-RA	lhum_annotation_LHUM_10537-RA
OG0000034	N1	n0	1.0	Non-Terminal	pbar_annotation_PBAR_13570-RA, pbar_annotation_PBAR_21972-RA, pbar_annotation_PBAR_10084-RA, pbar_annotation_PBAR_10313-RA, pbar_annotation_PBAR_15197-RA, pbar_annotation_PBAR_10416-RA, pbar_annotation_PBAR_10558-RA, pbar_annotation_PBAR_11174-RA, acep_annotation_ACEP_00013554-RA	acep_annotation_ACEP_00016786-RA, pbar_annotation_PBAR_17935-RA, pbar_annotation_PBAR_10623-RA, pbar_annotation_PBAR_ar_CG32645-like-1, pbar_annotation_PBAR_10582-RA, pbar_annotation_PBAR_10116-RA, pbar_annotation_PBAR_17133-RA, pbar_annotation_PBAR_10301-RA, pbar_annotation_PBAR_10432-RA, pbar_annotation_PBAR_10719-RA, pbar_annotation_PBAR_10439-RA, pbar_annotation_PBAR_10555-RA, pbar_annotation_PBAR_15093-RA
OG0000034	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_13570-RA, pbar_annotation_PBAR_21972-RA, pbar_annotation_PBAR_10084-RA, pbar_annotation_PBAR_10313-RA, pbar_annotation_PBAR_15197-RA, pbar_annotation_PBAR_10416-RA, pbar_annotation_PBAR_10558-RA	pbar_annotation_PBAR_11174-RA
OG0000034	pbar_annotation	n3	1.0	Terminal	pbar_annotation_PBAR_13570-RA, pbar_annotation_PBAR_21972-RA, pbar_annotation_PBAR_10084-RA, pbar_annotation_PBAR_10313-RA	pbar_annotation_PBAR_15197-RA, pbar_annotation_PBAR_10416-RA, pbar_annotation_PBAR_10558-RA
OG0000034	pbar_annotation	n4	1.0	Terminal	pbar_annotation_PBAR_13570-RA, pbar_annotation_PBAR_21972-RA	pbar_annotation_PBAR_10084-RA, pbar_annotation_PBAR_10313-RA
OG0000034	pbar_annotation	n5	1.0	Terminal	pbar_annotation_PBAR_13570-RA	pbar_annotation_PBAR_21972-RA
OG0000034	pbar_annotation	n6	1.0	Terminal	pbar_annotation_PBAR_10084-RA	pbar_annotation_PBAR_10313-RA
OG0000034	pbar_annotation	n7	1.0	Terminal	pbar_annotation_PBAR_15197-RA	pbar_annotation_PBAR_10416-RA, pbar_annotation_PBAR_10558-RA
OG0000034	pbar_annotation	n8	1.0	Terminal	pbar_annotation_PBAR_10416-RA	pbar_annotation_PBAR_10558-RA
OG0000034	pbar_annotation	n10	1.0	Terminal	pbar_annotation_PBAR_17935-RA, pbar_annotation_PBAR_10623-RA, pbar_annotation_PBAR_ar_CG32645-like-1, pbar_annotation_PBAR_10582-RA, pbar_annotation_PBAR_10116-RA	pbar_annotation_PBAR_17133-RA, pbar_annotation_PBAR_10301-RA, pbar_annotation_PBAR_10432-RA, pbar_annotation_PBAR_10719-RA, pbar_annotation_PBAR_10439-RA, pbar_annotation_PBAR_10555-RA, pbar_annotation_PBAR_15093-RA
OG0000034	pbar_annotation	n11	1.0	Terminal	pbar_annotation_PBAR_17935-RA, pbar_annotation_PBAR_10623-RA, pbar_annotation_PBAR_ar_CG32645-like-1, pbar_annotation_PBAR_10582-RA	pbar_annotation_PBAR_10116-RA
OG0000034	pbar_annotation	n12	1.0	Terminal	pbar_annotation_PBAR_17935-RA, pbar_annotation_PBAR_10623-RA, pbar_annotation_PBAR_ar_CG32645-like-1	pbar_annotation_PBAR_10582-RA
OG0000034	pbar_annotation	n13	1.0	Terminal	pbar_annotation_PBAR_17935-RA, pbar_annotation_PBAR_10623-RA	pbar_annotation_PBAR_ar_CG32645-like-1
OG0000034	pbar_annotation	n14	1.0	Terminal	pbar_annotation_PBAR_17935-RA	pbar_annotation_PBAR_10623-RA
OG0000034	pbar_annotation	n15	1.0	Terminal	pbar_annotation_PBAR_17133-RA	pbar_annotation_PBAR_10301-RA, pbar_annotation_PBAR_10432-RA, pbar_annotation_PBAR_10719-RA, pbar_annotation_PBAR_10439-RA, pbar_annotation_PBAR_10555-RA, pbar_annotation_PBAR_15093-RA
OG0000034	pbar_annotation	n16	1.0	Terminal	pbar_annotation_PBAR_10301-RA, pbar_annotation_PBAR_10432-RA, pbar_annotation_PBAR_10719-RA, pbar_annotation_PBAR_10439-RA, pbar_annotation_PBAR_10555-RA	pbar_annotation_PBAR_15093-RA
OG0000034	pbar_annotation	n17	1.0	Terminal	pbar_annotation_PBAR_10301-RA, pbar_annotation_PBAR_10432-RA, pbar_annotation_PBAR_10719-RA, pbar_annotation_PBAR_10439-RA	pbar_annotation_PBAR_10555-RA
OG0000034	pbar_annotation	n18	1.0	Terminal	pbar_annotation_PBAR_10301-RA	pbar_annotation_PBAR_10432-RA, pbar_annotation_PBAR_10719-RA, pbar_annotation_PBAR_10439-RA
OG0000034	pbar_annotation	n19	1.0	Terminal	pbar_annotation_PBAR_10432-RA	pbar_annotation_PBAR_10719-RA, pbar_annotation_PBAR_10439-RA
OG0000034	pbar_annotation	n20	1.0	Terminal	pbar_annotation_PBAR_10719-RA	pbar_annotation_PBAR_10439-RA
OG0000035	N0	n0	1.0	Non-Terminal	pbar_annotation_PBAR_16373-RA, acep_annotation_ACEP_00012575-RA, acep_annotation_ACEP_00012577-RA, acep_annotation_ACEP_00017793-RA, lhum_annotation_LHUM_18459-RA, acep_annotation_ACEP_00017794-RA, lhum_annotation_LHUM_18464-RA, pbar_annotation_PBAR_16372-RA, lhum_annotation_LHUM_25730-RA, acep_annotation_ACEP_00012576-RA, acep_annotation_ACEP_00012578-RA, lhum_annotation_LHUM_18458-RA, acep_annotation_ACEP_00012571-RA, pbar_annotation_PBAR_16376-RA, pbar_annotation_PBAR_16375-RA	lhum_annotation_LHUM_25728-RA, acep_annotation_ACEP_00017795-RA, acep_annotation_ACEP_00016515-RA, pbar_annotation_PBAR_26592-RA, pbar_annotation_PBAR_16374-RA, acep_annotation_ACEP_00017792-RA, acep_annotation_ACEP_00012573-RA
OG0000035	N0	n1	1.0	Non-Terminal	pbar_annotation_PBAR_16373-RA, acep_annotation_ACEP_00012575-RA, acep_annotation_ACEP_00012577-RA, acep_annotation_ACEP_00017793-RA, lhum_annotation_LHUM_18459-RA, acep_annotation_ACEP_00017794-RA, lhum_annotation_LHUM_18464-RA, pbar_annotation_PBAR_16372-RA, lhum_annotation_LHUM_25730-RA, acep_annotation_ACEP_00012576-RA, acep_annotation_ACEP_00012578-RA	lhum_annotation_LHUM_18458-RA, acep_annotation_ACEP_00012571-RA, pbar_annotation_PBAR_16376-RA, pbar_annotation_PBAR_16375-RA
