Orthogroup	acep_annotation	lhum_annotation	pbar_annotation
OG0015237	ACEP_00000340-RA		
OG0015238	ACEP_00000337-RA		
OG0015239	ACEP_00000342-RA		
OG0015240	ACEP_00000331-RA		
OG0015241	ACEP_00000330-RA		
OG0015242	ACEP_00000323-RA		
OG0015243	ACEP_00000310-RA		
OG0015244	ACEP_00016996-RA		
OG0015245	ACEP_00000304-RA		
OG0015246	ACEP_00000296-RA		
OG0015247	ACEP_00000282-RA		
OG0015248	ACEP_00000266-RA		
OG0015249	ACEP_00000264-RA		
OG0015250	ACEP_00000262-RA		
OG0015251	ACEP_00000260-RA		
OG0015252	ACEP_00000259-RA		
OG0015253	ACEP_00016997-RA		
OG0015254	ACEP_00000258-RA		
OG0015255	ACEP_00000247-RA		
OG0015256	ACEP_00000243-RA		
OG0015257	ACEP_00000242-RA		
OG0015258	ACEP_00016999-RA		
OG0015259	ACEP_00000231-RA		
OG0015260	ACEP_00000239-RA		
OG0015261	ACEP_00000225-RA		
OG0015262	ACEP_00000227-RA		
OG0015263	ACEP_00000224-RA		
OG0015264	ACEP_00000229-RA		
OG0015265	ACEP_00000228-RA		
OG0015266	ACEP_00017004-RA		
OG0015267	ACEP_00017003-RA		
OG0015268	ACEP_00000223-RA		
OG0015269	ACEP_00000220-RA		
OG0015270	ACEP_00000219-RA		
OG0015271	ACEP_00000208-RA		
OG0015272	ACEP_00000209-RA		
OG0015273	ACEP_00000207-RA		
OG0015274	ACEP_00000202-RA		
OG0015275	ACEP_00000196-RA		
OG0015276	ACEP_00000194-RA		
OG0015277	ACEP_00017006-RA		
OG0015278	ACEP_00000192-RA		
OG0015279	ACEP_00000193-RA		
OG0015280	ACEP_00017007-RA		
OG0015281	ACEP_00000181-RA		
OG0015282	ACEP_00000171-RA		
OG0015283	ACEP_00000169-RA		
OG0015284	ACEP_00000160-RA		
OG0015285	ACEP_00000145-RA		
OG0015286	ACEP_00000144-RA		
OG0015287	ACEP_00000157-RA		
OG0015288	ACEP_00000138-RA		
OG0015289	ACEP_00000129-RA		
OG0015290	ACEP_00000131-RA		
OG0015291	ACEP_00000120-RA		
OG0015292	ACEP_00000124-RA		
OG0015293	ACEP_00000101-RA		
OG0015294	ACEP_00000102-RA		
OG0015295	ACEP_00000076-RA		
OG0015296	ACEP_00000090-RA		
OG0015297	ACEP_00000072-RA		
OG0015298	ACEP_00000067-RA		
OG0015299	ACEP_00000068-RA		
OG0015300	ACEP_00000059-RA		
OG0015301	ACEP_00000061-RA		
OG0015302	ACEP_00000058-RA		
OG0015303	ACEP_00000065-RA		
OG0015304	ACEP_00000051-RA		
OG0015305	ACEP_00000048-RA		
OG0015306	ACEP_00000044-RA		
OG0015307	ACEP_00000024-RA		
OG0015308	ACEP_00000019-RA		
OG0015309	ACEP_00000023-RA		
OG0015310	ACEP_00000015-RA		
OG0015311	ACEP_00000012-RA		
OG0015312	ACEP_00000011-RA		
OG0015313	ACEP_00000007-RA		
OG0015314	ACEP_00000010-RA		
OG0015315	ACEP_00016815-RA		
OG0015316	ACEP_00016371-RA		
OG0015317	ACEP_00018239-RA		
OG0015318	ACEP_00016357-RA		
OG0015319	ACEP_00016479-RA		
OG0015320	ACEP_00015920-RA		
OG0015321	ACEP_00015922-RA		
OG0015322	ACEP_00015923-RA		
OG0015323	ACEP_00018205-RA		
OG0015324	ACEP_00015918-RA		
OG0015325	ACEP_00015908-RA		
OG0015326	ACEP_00015910-RA		
OG0015327	ACEP_00016549-RA		
OG0015328	ACEP_00016735-RA		
OG0015329	ACEP_00016885-RA		
OG0015330	ACEP_00016827-RA		
OG0015331	ACEP_00016832-RA		
OG0015332	ACEP_00016510-RA		
OG0015333	ACEP_00016348-RA		
OG0015334	ACEP_00016493-RA		
OG0015335	ACEP_00016851-RA		
OG0015336	ACEP_00015990-RA		
OG0015337	ACEP_00015994-RA		
OG0015338	ACEP_00015984-RA		
OG0015339	ACEP_00015986-RA		
OG0015340	ACEP_04568765-RA		
OG0015341	ACEP_00015967-RA		
OG0015342	ACEP_00018143-RA		
OG0015343	ACEP_00015965-RA		
OG0015344	ACEP_00015956-RA		
OG0015345	ACEP_00016388-RA		
OG0015346	ACEP_00016485-RA		
OG0015347	ACEP_00016834-RA		
OG0015348	ACEP_00016741-RA		
OG0015349	ACEP_00008792-RA		
OG0015350	ACEP_00008800-RA		
OG0015351	ACEP_00008793-RA		
OG0015352	ACEP_00008782-RA		
OG0015353	ACEP_00008772-RA		
OG0015354	ACEP_00017515-RA		
OG0015355	ACEP_00008775-RA		
OG0015356	ACEP_00008766-RA		
OG0015357	ACEP_00008768-RA		
OG0015358	ACEP_00008762-RA		
OG0015359	ACEP_00008765-RA		
OG0015360	ACEP_00017516-RA		
OG0015361	ACEP_00017517-RA		
OG0015362	ACEP_00008756-RA		
OG0015363	ACEP_00017518-RA		
OG0015364	ACEP_00017519-RA		
OG0015365	ACEP_00017520-RA		
OG0015366	ACEP_00008755-RA		
OG0015367	ACEP_00008754-RA		
OG0015368	ACEP_00008752-RA		
OG0015369	ACEP_00017521-RA		
OG0015370	ACEP_00008747-RA		
OG0015371	ACEP_00008735-RA		
OG0015372	ACEP_00008736-RA		
OG0015373	ACEP_00017523-RA		
OG0015374	ACEP_00008722-RA		
OG0015375	ACEP_00008729-RA		
OG0015376	ACEP_00008706-RA		
OG0015377	ACEP_00008710-RA		
OG0015378	ACEP_00008713-RA		
OG0015379	ACEP_00008699-RA		
OG0015380	ACEP_00008693-RA		
OG0015381	ACEP_00008690-RA		
OG0015382	ACEP_00008689-RA		
OG0015383	ACEP_00017526-RA		
OG0015384	ACEP_00008686-RA		
OG0015385	ACEP_00017525-RA		
OG0015386	ACEP_00008683-RA		
OG0015387	ACEP_00008663-RA		
OG0015388	ACEP_00008676-RA		
OG0015389	ACEP_00008653-RA		
OG0015390	ACEP_00008652-RA		
OG0015391	ACEP_00008651-RA		
OG0015392	ACEP_00008654-RA		
OG0015393	ACEP_00008642-RA		
OG0015394	ACEP_00008646-RA		
OG0015395	ACEP_00008629-RA		
OG0015396	ACEP_00008636-RA		
OG0015397	ACEP_00008628-RA		
OG0015398	ACEP_00008626-RA		
OG0015399	ACEP_00008625-RA		
OG0015400	ACEP_00008627-RA		
OG0015401	ACEP_00008623-RA		
OG0015402	ACEP_00008609-RA		
OG0015403	ACEP_00008610-RA		
OG0015404	ACEP_00008615-RB		
OG0015405	ACEP_00017528-RA		
OG0015406	ACEP_00008601-RA		
OG0015407	ACEP_00008607-RA		
OG0015408	ACEP_00008589-RA		
OG0015409	ACEP_00008592-RA		
OG0015410	ACEP_00008587-RA		
OG0015411	ACEP_00008582-RA		
OG0015412	ACEP_00017532-RA		
OG0015413	ACEP_00008580-RA		
OG0015414	ACEP_00017533-RA		
OG0015415	ACEP_00008579-RA		
OG0015416	ACEP_00008581-RA		
OG0015417	ACEP_00017534-RA		
OG0015418	ACEP_00008559-RA		
OG0015419	ACEP_00008561-RA		
OG0015420	ACEP_00008553-RA		
OG0015421	ACEP_00008554-RA		
OG0015422	ACEP_00008544-RA		
OG0015423	ACEP_00008552-RA		
OG0015424	ACEP_00008539-RA		
OG0015425	ACEP_00008540-RA		
OG0015426	ACEP_00008533-RA		
OG0015427	ACEP_00017536-RA		
OG0015428	ACEP_00008514-RA		
OG0015429	ACEP_00008519-RA		
OG0015430	ACEP_00008520-RA		
OG0015431	ACEP_00008505-RA		
OG0015432	ACEP_00008501-RA		
OG0015433	ACEP_00008509-RA		
OG0015434	ACEP_00017537-RA		
OG0015435	ACEP_00016321-RA		
OG0015436	ACEP_00016592-RA		
OG0015437	ACEP_00016853-RA		
OG0015438	ACEP_00016530-RA		
OG0015439	ACEP_00016821-RA		
OG0015440	ACEP_00013492-RA		
OG0015441	ACEP_00013491-RA		
OG0015442	ACEP_00013486-RA		
OG0015443	ACEP_00013485-RA		
OG0015444	ACEP_00013484-RA		
OG0015445	ACEP_00013487-RA		
OG0015446	ACEP_00013481-RA		
OG0015447	ACEP_00013482-RA		
OG0015448	ACEP_00013480-RA		
OG0015449	ACEP_00013483-RA		
OG0015450	ACEP_00013472-RA		
OG0015451	ACEP_00013450-RA		
OG0015452	ACEP_00013451-RA		
OG0015453	ACEP_00013444-RA		
OG0015454	ACEP_00013447-RA		
OG0015455	ACEP_00013445-RA		
OG0015456	ACEP_00016522-RA		
OG0015457	ACEP_00016922-RA		
OG0015458	ACEP_00016656-RA		
OG0015459	ACEP_00015634-RA		
OG0015460	ACEP_00015631-RA		
OG0015461	ACEP_00015630-RA		
OG0015462	ACEP_00015624-RA		
OG0015463	ACEP_00015623-RA		
OG0015464	ACEP_00015620-RA		
OG0015465	ACEP_00015617-RA		
OG0015466	ACEP_00016286-RA		
OG0015467	ACEP_00016282-RA		
OG0015468	ACEP_00002189-RA		
OG0015469	ACEP_00002187-RA		
OG0015470	ACEP_00002184-RA		
OG0015471	ACEP_00002182-RA		
OG0015472	ACEP_00002165-RA		
OG0015473	ACEP_00017046-RA		
OG0015474	ACEP_00002170-RA		
OG0015475	ACEP_00002157-RA		
OG0015476	ACEP_00002150-RA		
OG0015477	ACEP_00002152-RA		
OG0015478	ACEP_00002148-RA		
OG0015479	ACEP_00002128-RA		
OG0015480	ACEP_00002121-RA		
OG0015481	ACEP_00002117-RA		
OG0015482	ACEP_00002115-RA		
OG0015483	ACEP_00002112-RA		
OG0015484	ACEP_00002118-RA		
OG0015485	ACEP_00002098-RA		
OG0015486	ACEP_00002103-RA		
OG0015487	ACEP_00002097-RA		
OG0015488	ACEP_00002077-RA		
OG0015489	ACEP_00002075-RA		
OG0015490	ACEP_00002081-RA		
OG0015491	ACEP_00002067-RA		
OG0015492	ACEP_00002073-RA		
OG0015493	ACEP_00002056-RA		
OG0015494	ACEP_00002063-RA		
OG0015495	ACEP_00002064-RA		
OG0015496	ACEP_00002050-RA		
OG0015497	ACEP_00002046-RA		
OG0015498	ACEP_00002035-RA		
OG0015499	ACEP_00002032-RA		
OG0015500	ACEP_00002024-RA		
OG0015501	ACEP_00002026-RA		
OG0015502	ACEP_00002019-RA		
OG0015503	ACEP_00002015-RA		
OG0015504	ACEP_00002012-RA		
OG0015505	ACEP_00002013-RA		
OG0015506	ACEP_00002003-RA		
OG0015507	ACEP_00002001-RA		
OG0015508	ACEP_00001986-RA		
OG0015509	ACEP_00001987-RA		
OG0015510	ACEP_00001981-RA		
OG0015511	ACEP_00001988-RA		
OG0015512	ACEP_00001979-RA		
OG0015513	ACEP_00001965-RA		
OG0015514	ACEP_00001966-RA		
OG0015515	ACEP_00001961-RA		
OG0015516	ACEP_00001962-RA		
OG0015517	ACEP_00001963-RA		
OG0015518	ACEP_00001957-RA		
OG0015519	ACEP_00001956-RA		
OG0015520	ACEP_00001948-RA		
OG0015521	ACEP_00001942-RA		
OG0015522	ACEP_00001939-RA		
OG0015523	ACEP_00001933-RA		
OG0015524	ACEP_00017051-RA		
OG0015525	ACEP_00001932-RA		
OG0015526	ACEP_00001927-RA		
OG0015527	ACEP_00001929-RA		
OG0015528	ACEP_00001926-RA		
OG0015529	ACEP_00001928-RA		
OG0015530	ACEP_00001930-RA		
OG0015531	ACEP_00017052-RA		
OG0015532	ACEP_00001920-RA		
OG0015533	ACEP_00001921-RA		
OG0015534	ACEP_00017053-RA		
OG0015535	ACEP_00001923-RA		
OG0015536	ACEP_00001922-RA		
OG0015537	ACEP_00001915-RA		
OG0015538	ACEP_00017055-RA		
OG0015539	ACEP_00001904-RA		
OG0015540	ACEP_00001905-RA		
OG0015541	ACEP_00017056-RA		
OG0015542	ACEP_00001891-RA		
OG0015543	ACEP_00001896-RA		
OG0015544	ACEP_00001888-RA		
OG0015545	ACEP_00001887-RA		
OG0015546	ACEP_00017057-RA		
OG0015547	ACEP_00001873-RA		
OG0015548	ACEP_00001879-RA		
OG0015549	ACEP_00001876-RA		
OG0015550	ACEP_00017059-RA		
OG0015551	ACEP_00017062-RA		
OG0015552	ACEP_00017061-RA		
OG0015553	ACEP_00017060-RA		
OG0015554	ACEP_00001869-RA		
OG0015555	ACEP_00001867-RA		
OG0015556	ACEP_00017063-RA		
OG0015557	ACEP_00017064-RA		
OG0015558	ACEP_00001849-RA		
OG0015559	ACEP_00001851-RA		
OG0015560	ACEP_00001842-RA		
OG0015561	ACEP_00001834-RA		
OG0015562	ACEP_00001835-RA		
OG0015563	ACEP_00001826-RA		
OG0015564	ACEP_00001815-RA		
OG0015565	ACEP_00017068-RA		
OG0015566	ACEP_00017070-RA		
OG0015567	ACEP_00017069-RA		
OG0015568	ACEP_00001808-RA		
OG0015569	ACEP_00017071-RA		
OG0015570	ACEP_00001789-RA		
OG0015571	ACEP_00001792-RA		
OG0015572	ACEP_00001790-RA		
OG0015573	ACEP_00001782-RA		
OG0015574	ACEP_00001787-RA		
OG0015575	ACEP_00001784-RA		
OG0015576	ACEP_00001779-RA		
OG0015577	ACEP_00017072-RA		
OG0015578	ACEP_00001785-RA		
OG0015579	ACEP_00001781-RA		
OG0015580	ACEP_00001778-RA		
OG0015581	ACEP_00001775-RA		
OG0015582	ACEP_00001769-RA		
OG0015583	ACEP_00001762-RA		
OG0015584	ACEP_00001759-RA		
OG0015585	ACEP_00017073-RA		
OG0015586	ACEP_00001755-RA		
OG0015587	ACEP_00001751-RA		
OG0015588	ACEP_00001746-RA		
OG0015589	ACEP_00001743-RA		
OG0015590	ACEP_00017074-RA		
OG0015591	ACEP_00001737-RA		
OG0015592	ACEP_00001734-RA		
OG0015593	ACEP_00001725-RA		
OG0015594	ACEP_00001729-RA		
OG0015595	ACEP_00001727-RA		
OG0015596	ACEP_00001730-RA		
OG0015597	ACEP_00001717-RA		
OG0015598	ACEP_00001716-RA		
OG0015599	ACEP_00001700-RA		
OG0015600	ACEP_00001699-RA		
OG0015601	ACEP_00001703-RA		
OG0015602	ACEP_00017075-RA		
OG0015603	ACEP_00001689-RA		
OG0015604	ACEP_00001695-RA		
OG0015605	ACEP_00001687-RA		
OG0015606	ACEP_00001676-RA		
OG0015607	ACEP_00001673-RA		
OG0015608	ACEP_00001675-RA		
OG0015609	ACEP_00001668-RA		
OG0015610	ACEP_00001666-RA		
OG0015611	ACEP_00001664-RA		
OG0015612	ACEP_00001672-RA		
OG0015613	ACEP_00001665-RA		
OG0015614	ACEP_00001657-RA		
OG0015615	ACEP_00001649-RA		
OG0015616	ACEP_00001650-RA		
OG0015617	ACEP_00001645-RA		
OG0015618	ACEP_00001647-RA		
OG0015619	ACEP_00001648-RA		
OG0015620	ACEP_00001640-RA		
OG0015621	ACEP_00001636-RA		
OG0015622	ACEP_00001631-RA		
OG0015623	ACEP_00001623-RA		
OG0015624	ACEP_00001622-RA		
OG0015625	ACEP_00001620-RA		
OG0015626	ACEP_00001615-RA		
OG0015627	ACEP_00001604-RA		
OG0015628	ACEP_00001600-RA		
OG0015629	ACEP_00001603-RA		
OG0015630	ACEP_00001583-RA		
OG0015631	ACEP_00001582-RA		
OG0015632	ACEP_00018198-RA		
OG0015633	ACEP_00014780-RA		
OG0015634	ACEP_00014775-RA		
OG0015635	ACEP_00014766-RA		
OG0015636	ACEP_00014768-RA		
OG0015637	ACEP_00018199-RA		
OG0015638	ACEP_00014765-RA		
OG0015639	ACEP_00018200-RA		
OG0015640	ACEP_00014753-RA		
OG0015641	ACEP_00014754-RA		
OG0015642	ACEP_00014758-RA		
OG0015643	ACEP_00014756-RA		
OG0015644	ACEP_04583102-RA		
OG0015645	ACEP_00016486-RA		
OG0015646	ACEP_00017600-RA		
OG0015647	ACEP_00017599-RA		
OG0015648	ACEP_00017598-RA		
OG0015649	ACEP_00006670-RA		
OG0015650	ACEP_00006666-RA		
OG0015651	ACEP_00006658-RA		
OG0015652	ACEP_00006650-RA		
OG0015653	ACEP_00006651-RA		
OG0015654	ACEP_00006655-RA		
OG0015655	ACEP_00017603-RA		
OG0015656	ACEP_00006656-RA		
OG0015657	ACEP_00006637-RA		
OG0015658	ACEP_00006643-RA		
OG0015659	ACEP_00017604-RA		
OG0015660	ACEP_00006630-RA		
OG0015661	ACEP_00006627-RA		
OG0015662	ACEP_00017605-RA		
OG0015663	ACEP_00006613-RA		
OG0015664	ACEP_00006615-RA		
OG0015665	ACEP_00017607-RA		
OG0015666	ACEP_00006610-RA		
OG0015667	ACEP_00017606-RA		
OG0015668	ACEP_00006603-RA		
OG0015669	ACEP_00006592-RA		
OG0015670	ACEP_00006578-RA		
OG0015671	ACEP_00006591-RA		
OG0015672	ACEP_00006593-RA		
OG0015673	ACEP_00006594-RA		
OG0015674	ACEP_00006581-RA		
OG0015675	ACEP_00006582-RA		
OG0015676	ACEP_00006595-RA		
OG0015677	ACEP_00017608-RA		
OG0015678	ACEP_00006573-RA		
OG0015679	ACEP_00006576-RA		
OG0015680	ACEP_00017609-RA		
OG0015681	ACEP_00006572-RA		
OG0015682	ACEP_00017610-RA		
OG0015683	ACEP_00017611-RA		
OG0015684	ACEP_00017612-RA		
OG0015685	ACEP_00017615-RA		
OG0015686	ACEP_00017614-RA		
OG0015687	ACEP_00017616-RA		
OG0015688	ACEP_00006561-RA		
OG0015689	ACEP_00006562-RA		
OG0015690	ACEP_00006557-RA		
OG0015691	ACEP_00006556-RA		
OG0015692	ACEP_00017618-RA		
OG0015693	ACEP_00017619-RA		
OG0015694	ACEP_00006555-RA		
OG0015695	ACEP_00017617-RA		
OG0015696	ACEP_00017620-RA		
OG0015697	ACEP_00006549-RA		
OG0015698	ACEP_00006536-RA		
OG0015699	ACEP_00006535-RA		
OG0015700	ACEP_00006534-RA		
OG0015701	ACEP_00006528-RA		
OG0015702	ACEP_00006530-RA		
OG0015703	ACEP_00006529-RA		
OG0015704	ACEP_00017622-RA		
OG0015705	ACEP_00017623-RA		
OG0015706	ACEP_00006518-RA		
OG0015707	ACEP_00006508-RA		
OG0015708	ACEP_00006506-RA		
OG0015709	ACEP_00017624-RA		
OG0015710	ACEP_00006503-RA		
OG0015711	ACEP_00006498-RA		
OG0015712	ACEP_00006502-RA		
OG0015713	ACEP_00006500-RA		
OG0015714	ACEP_00017626-RA		
OG0015715	ACEP_00006494-RA		
OG0015716	ACEP_00006495-RA		
OG0015717	ACEP_00017625-RA		
OG0015718	ACEP_00006487-RA		
OG0015719	ACEP_00006490-RA		
OG0015720	ACEP_00006485-RA		
OG0015721	ACEP_00017628-RA		
OG0015722	ACEP_00017627-RA		
OG0015723	ACEP_00006478-RA		
OG0015724	ACEP_00006483-RA		
OG0015725	ACEP_00006475-RA		
OG0015726	ACEP_00017629-RA		
OG0015727	ACEP_00006464-RA		
OG0015728	ACEP_00006465-RA		
OG0015729	ACEP_00006458-RA		
OG0015730	ACEP_00006460-RA		
OG0015731	ACEP_00006448-RA		
OG0015732	ACEP_00006414-RA		
OG0015733	ACEP_00017634-RA		
OG0015734	ACEP_00006408-RA		
OG0015735	ACEP_00017633-RA		
OG0015736	ACEP_00006396-RA		
OG0015737	ACEP_00017635-RA		
OG0015738	ACEP_00006390-RA		
OG0015739	ACEP_00006391-RA		
OG0015740	ACEP_00016545-RA		
OG0015741	ACEP_00016830-RA		
OG0015742	ACEP_00016649-RA		
OG0015743	ACEP_03384585-RA		
OG0015744	ACEP_00017652-RA		
OG0015745	ACEP_00008499-RA		
OG0015746	ACEP_00008495-RA		
OG0015747	ACEP_00017653-RA		
OG0015748	ACEP_00008489-RA		
OG0015749	ACEP_00008491-RA		
OG0015750	ACEP_00017655-RA		
OG0015751	ACEP_00017654-RA		
OG0015752	ACEP_00017656-RA		
OG0015753	ACEP_00017657-RA		
OG0015754	ACEP_00017658-RA		
OG0015755	ACEP_00008479-RA		
OG0015756	ACEP_00017659-RA		
OG0015757	ACEP_00008480-RA		
OG0015758	ACEP_00008476-RA		
OG0015759	ACEP_00017662-RA		
OG0015760	ACEP_00017661-RA		
OG0015761	ACEP_04566620-RA		
OG0015762	ACEP_00008469-RA		
OG0015763	ACEP_00008463-RA		
OG0015764	ACEP_00008465-RA		
OG0015765	ACEP_00017664-RA		
OG0015766	ACEP_00008457-RA		
OG0015767	ACEP_00017666-RA		
OG0015768	ACEP_00008448-RA		
OG0015769	ACEP_00017667-RA		
OG0015770	ACEP_00008449-RA		
OG0015771	ACEP_00008443-RA		
OG0015772	ACEP_00017668-RA		
OG0015773	ACEP_00008440-RA		
OG0015774	ACEP_00017669-RA		
OG0015775	ACEP_00017670-RA		
OG0015776	ACEP_00008428-RA		
OG0015777	ACEP_00017671-RA		
OG0015778	ACEP_00008423-RA		
OG0015779	ACEP_00008420-RA		
OG0015780	ACEP_00008422-RA		
OG0015781	ACEP_00008419-RA		
OG0015782	ACEP_00008421-RA		
OG0015783	ACEP_00017672-RA		
OG0015784	ACEP_00008416-RA		
OG0015785	ACEP_00008415-RA		
OG0015786	ACEP_00008408-RA		
OG0015787	ACEP_00017673-RA		
OG0015788	ACEP_00008409-RA		
OG0015789	ACEP_00008399-RA		
OG0015790	ACEP_00008379-RA		
OG0015791	ACEP_00008378-RA		
OG0015792	ACEP_00008372-RA		
OG0015793	ACEP_00008373-RA		
OG0015794	ACEP_00008363-RA		
OG0015795	ACEP_00008366-RA		
OG0015796	ACEP_00008370-RA		
OG0015797	ACEP_00008345-RA		
OG0015798	ACEP_00008344-RA		
OG0015799	ACEP_00008332-RA		
OG0015800	ACEP_00017674-RA		
OG0015801	ACEP_00008326-RA		
OG0015802	ACEP_00017675-RA		
OG0015803	ACEP_00008325-RA		
OG0015804	ACEP_00008315-RA		
OG0015805	ACEP_00008322-RA		
OG0015806	ACEP_00008309-RA		
OG0015807	ACEP_00008312-RA		
OG0015808	ACEP_00017676-RA		
OG0015809	ACEP_00008308-RA		
OG0015810	ACEP_00008305-RA		
OG0015811	ACEP_00008306-RA		
OG0015812	ACEP_00017678-RA		
OG0015813	ACEP_00008294-RA		
OG0015814	ACEP_00008291-RA		
OG0015815	ACEP_00008283-RA		
OG0015816	ACEP_00008282-RA		
OG0015817	ACEP_00008281-RA		
OG0015818	ACEP_00008280-RA		
OG0015819	ACEP_00008270-RA		
OG0015820	ACEP_00008265-RA		
OG0015821	ACEP_00008269-RA		
OG0015822	ACEP_00008273-RA		
OG0015823	ACEP_00008263-RA		
OG0015824	ACEP_00016715-RA		
OG0015825	ACEP_00016941-RA		
OG0015826	ACEP_00016934-RA		
OG0015827	ACEP_00016666-RA		
OG0015828	ACEP_00016942-RA		
OG0015829	ACEP_00015816-RA		
OG0015830	ACEP_00018123-RA		
OG0015831	ACEP_00015811-RA		
OG0015832	ACEP_00015809-RA		
OG0015833	ACEP_00015805-RA		
OG0015834	ACEP_00015793-RA		
OG0015835	ACEP_00015783-RA		
OG0015836	ACEP_00015769-RA		
OG0015837	ACEP_00016487-RA		
OG0015838	ACEP_00016778-RA		
OG0015839	ACEP_00016470-RA		
OG0015840	ACEP_00016841-RA		
OG0015841	ACEP_00017753-RA		
OG0015842	ACEP_00010254-RA		
OG0015843	ACEP_00010257-RA		
OG0015844	ACEP_00010259-RA		
OG0015845	ACEP_00010253-RA		
OG0015846	ACEP_00010245-RA		
OG0015847	ACEP_00010244-RA		
OG0015848	ACEP_00010242-RA		
OG0015849	ACEP_00010235-RA		
OG0015850	ACEP_00017755-RA		
OG0015851	ACEP_00017757-RA		
OG0015852	ACEP_00010221-RA		
OG0015853	ACEP_00010211-RA		
OG0015854	ACEP_00010208-RA		
OG0015855	ACEP_00010202-RA		
OG0015856	ACEP_00010187-RA		
OG0015857	ACEP_00017764-RA		
OG0015858	ACEP_00010185-RA		
OG0015859	ACEP_00010186-RA		
OG0015860	ACEP_00017765-RA		
OG0015861	ACEP_00010183-RA		
OG0015862	ACEP_00010179-RA		
OG0015863	ACEP_00010180-RA		
OG0015864	ACEP_00010163-RA		
OG0015865	ACEP_00010162-RA		
OG0015866	ACEP_00010154-RA		
OG0015867	ACEP_00010153-RA		
OG0015868	ACEP_00010143-RA		
OG0015869	ACEP_00010149-RA		
OG0015870	ACEP_00017766-RA		
OG0015871	ACEP_00010120-RA		
OG0015872	ACEP_00017768-RA		
OG0015873	ACEP_00010122-RA		
OG0015874	ACEP_00017767-RA		
OG0015875	ACEP_00010115-RA		
OG0015876	ACEP_00010092-RA		
OG0015877	ACEP_00010094-RA		
OG0015878	ACEP_00010106-RA		
OG0015879	ACEP_00010100-RA		
OG0015880	ACEP_00010084-RA		
OG0015881	ACEP_00010083-RA		
OG0015882	ACEP_00010078-RA		
OG0015883	ACEP_00010075-RA		
OG0015884	ACEP_00010068-RA		
OG0015885	ACEP_00005632-RA		
OG0015886	ACEP_00005633-RA		
OG0015887	ACEP_00005631-RA		
OG0015888	ACEP_00017420-RA		
OG0015889	ACEP_00005630-RA		
OG0015890	ACEP_00017421-RA		
OG0015891	ACEP_00005628-RA		
OG0015892	ACEP_00005625-RA		
OG0015893	ACEP_00005624-RA		
OG0015894	ACEP_00005619-RA		
OG0015895	ACEP_00005620-RA		
OG0015896	ACEP_00005618-RA		
OG0015897	ACEP_00005610-RA		
OG0015898	ACEP_00005609-RA		
OG0015899	ACEP_00005615-RA		
OG0015900	ACEP_00005602-RA		
OG0015901	ACEP_00005599-RA		
OG0015902	ACEP_00005601-RA		
OG0015903	ACEP_00005604-RA		
OG0015904	ACEP_00005600-RA		
OG0015905	ACEP_00005603-RA		
OG0015906	ACEP_00005598-RA		
OG0015907	ACEP_00005593-RA		
OG0015908	ACEP_00005594-RA		
OG0015909	ACEP_00005590-RA		
OG0015910	ACEP_00005585-RA		
OG0015911	ACEP_00017422-RA		
OG0015912	ACEP_00017423-RA		
OG0015913	ACEP_00005579-RA		
OG0015914	ACEP_00005566-RA		
OG0015915	ACEP_00005565-RA		
OG0015916	ACEP_00005568-RA		
OG0015917	ACEP_00017424-RA		
OG0015918	ACEP_00005562-RA		
OG0015919	ACEP_00005563-RA		
OG0015920	ACEP_00017428-RA		
OG0015921	ACEP_00005561-RA		
OG0015922	ACEP_00017430-RA		
OG0015923	ACEP_00005557-RA		
OG0015924	ACEP_00017429-RA		
OG0015925	ACEP_00005554-RA		
OG0015926	ACEP_00005552-RA		
OG0015927	ACEP_00017431-RA		
OG0015928	ACEP_00005550-RA		
OG0015929	ACEP_00017432-RA		
OG0015930	ACEP_00017433-RA		
OG0015931	ACEP_00005551-RA		
OG0015932	ACEP_00005549-RA		
OG0015933	ACEP_00017435-RA		
OG0015934	ACEP_00017434-RA		
OG0015935	ACEP_00005546-RA		
OG0015936	ACEP_00005545-RA		
OG0015937	ACEP_00005542-RA		
OG0015938	ACEP_00005534-RA		
OG0015939	ACEP_00005535-RA		
OG0015940	ACEP_00017436-RA		
OG0015941	ACEP_00005526-RA		
OG0015942	ACEP_00017438-RA		
OG0015943	ACEP_00017437-RA		
OG0015944	ACEP_00017439-RA		
OG0015945	ACEP_00005523-RA		
OG0015946	ACEP_00005515-RA		
OG0015947	ACEP_00005512-RA		
OG0015948	ACEP_00005507-RA		
OG0015949	ACEP_00005506-RA		
OG0015950	ACEP_00017440-RA		
OG0015951	ACEP_00017441-RA		
OG0015952	ACEP_00005509-RA		
OG0015953	ACEP_00017442-RA		
OG0015954	ACEP_00005501-RA		
OG0015955	ACEP_00017443-RA		
OG0015956	ACEP_00017444-RA		
OG0015957	ACEP_00005498-RA		
OG0015958	ACEP_00005499-RA		
OG0015959	ACEP_00005500-RA		
OG0015960	ACEP_00017446-RA		
OG0015961	ACEP_00017447-RA		
OG0015962	ACEP_00005490-RA		
OG0015963	ACEP_00005488-RA		
OG0015964	ACEP_00005494-RA		
OG0015965	ACEP_00017448-RA		
OG0015966	ACEP_00005474-RA		
OG0015967	ACEP_00005449-RA		
OG0015968	ACEP_00005452-RA		
OG0015969	ACEP_00005443-RA		
OG0015970	ACEP_00005442-RA		
OG0015971	ACEP_00005447-RA		
