Orthogroup	acep_annotation	lhum_annotation	pbar_annotation
OG0001447	ACEP_00000234-RA, ACEP_00007212-RA	LHUM_14507-RA	PBAR_ar_RpS3-1
OG0001448	ACEP_00007190-RA, ACEP_00012559-RA	LHUM_12253-RA	PBAR_16359-RA
OG0001449	ACEP_00007085-RA	LHUM_10008-RA, LHUM_18570-RA	PBAR_26053-RA
OG0001450	ACEP_00004218-RA, ACEP_00007076-RA	LHUM_25953-RA	PBAR_ar-sob-like-1
OG0001451	ACEP_00007071-RA	LHUM_18305-RA, LHUM_23234-RA	PBAR_ar_RpS16-1
OG0001452	ACEP_00007005-RA, ACEP_00007006-RA	LHUM_18301-RA	PBAR_12366-RA
OG0001453	ACEP_00014154-RA	LHUM_25983-RA	PBAR_18234-RA, PBAR_18237-RA
OG0001454	ACEP_00018131-RA	LHUM_25984-RA	PBAR_26702-RA, PBAR_26703-RA
OG0001455	ACEP_00014148-RA, ACEP_00014149-RA	LHUM_22630-RA	PBAR_18248-RA
OG0001456	ACEP_00014127-RA	LHUM_15027-RA, LHUM_22617-RA	PBAR_18256-RA
OG0001457	ACEP_00016528-RA	LHUM_11671-RA	CG_02547729, genemark-pbar_scf7180000350188-abinit-gene-2.173-mRNA-1
OG0001458	ACEP_00005460-RA, ACEP_00016392-RA	LHUM_11483-RA	PBAR_12216-RA
OG0001459	ACEP_00006407-RA, ACEP_00016330-RA	LHUM_21189-RA	PBAR_25764-RA
OG0001460	ACEP_00009790-RA, ACEP_00009791-RA	LHUM_19164-RA	PBAR_12179-RA
OG0001461	ACEP_00009770-RA	LHUM_19156-RA, LHUM_19157-RA	PBAR_12197-RA
OG0001462	ACEP_00009712-RA, ACEP_00009714-RA	LHUM_19386-RA	PBAR_11027-RA
OG0001463	ACEP_00009689-RA	LHUM_17418-RA	PBAR_11017-RA, PBAR_15847-RA
OG0001464	ACEP_00004232-RA	LHUM_21647-RA	PBAR_13939-RA, PBAR_18644-RA
OG0001465	ACEP_00004198-RA	LHUM_um_dpp-1, LHUM_um_dpp-RB	CG_02546606
OG0001466	ACEP_00004155-RA	LHUM_10803-RA, LHUM_10817-RA	PBAR_19711-RA
OG0001467	ACEP_00004142-RA	LHUM_10812-RA, LHUM_10822-RA	PBAR_19734-RA
OG0001468	ACEP_00004138-RA	LHUM_10819-RA	PBAR_19735-RA, PBAR_19735-RB
OG0001469	ACEP_00004141-RA	LHUM_10818-RA, LHUM_25306-RA	PBAR_19731-RA
OG0001470	ACEP_00004122-RA	LHUM_12350-RA, LHUM_12391-RA	PBAR_15610-RA
OG0001471	ACEP_00003318-RA, ACEP_00004093-RA	LHUM_12370-RA	PBAR_15593-RA
OG0001472	ACEP_00004052-RA, ACEP_00018065-RA	LHUM_20545-RA	PBAR_25766-RA
OG0001473	ACEP_00004011-RA, ACEP_00004012-RA	LHUM_23428-RA	PBAR_14146-RA
OG0001474	ACEP_00004003-RA	LHUM_23420-RA	PBAR_15192-RA, PBAR_17252-RA
OG0001475	ACEP_00003984-RA	LHUM_23330-RA, LHUM_23334-RA	PBAR_18817-RA
OG0001476	ACEP_00003974-RA	LHUM_23350-RA	PBAR_ar_alphaPS4-like-RA, PBAR_ar_scab-like-RA
OG0001477	ACEP_00003952-RA, ACEP_00008621-RA	LHUM_23006-RA	PBAR_16735-RA
OG0001478	ACEP_00003950-RA	LHUM_13450-RA, LHUM_19410-RA	PBAR_21419-RA
OG0001479	ACEP_00003951-RA	LHUM_19411-RA	PBAR_18854-RA, PBAR_25086-RA
OG0001480	ACEP_00003940-RA	LHUM_10994-RA, LHUM_10995-RA	PBAR_17937-RA
OG0001481	ACEP_00003920-RA	LHUM_22006-RA	PBAR_16118-RA, PBAR_16118-RB
OG0001482	ACEP_00003910-RA	LHUM_22011-RA	PBAR_16111-RA, PBAR_16111-RB
OG0001483	ACEP_00003917-RA	LHUM_22002-RA, LHUM_22004-RA	PBAR_16117-RA
OG0001484	ACEP_00003875-RA	LHUM_21868-RA	PBAR_10398-RA, PBAR_13595-RA
OG0001485	ACEP_00003861-RA, ACEP_00003862-RA	LHUM_21855-RA	PBAR_10051-RA
OG0001486	ACEP_00003840-RA	LHUM_21842-RA	PBAR_18896-RA, PBAR_18898-RA
OG0001487	ACEP_00003824-RA	LHUM_21820-RA	PBAR_ar_EGFR-1, PBAR_ar_torpedo-RB
OG0001488	ACEP_00003819-RA	LHUM_18090-RA	PBAR_25339-RA, PBAR_26859-RA
OG0001489	ACEP_00003780-RA	LHUM_24007-RA	PBAR_25091-RA, PBAR_25093-RA
OG0001490	ACEP_00005256-RA, ACEP_00015674-RA	LHUM_16343-RA	PBAR_14771-RA
OG0001491	ACEP_00012338-RA, ACEP_00012339-RA	LHUM_17393-RA	PBAR_14439-RA
OG0001492	ACEP_00012316-RA	LHUM_12616-RA, LHUM_17420-RA	PBAR_23769-RA
OG0001493	ACEP_00012308-RA	LHUM_21604-RA	PBAR_23773-RA, PBAR_26102-RA
OG0001494	ACEP_00012297-RA	LHUM_12837-RA	PBAR_13572-RA, PBAR_23787-RA
OG0001495	ACEP_00012277-RA	LHUM_10478-RA, LHUM_12858-RA	PBAR_21696-RA
OG0001496	ACEP_00017998-RA	LHUM_25409-RA	PBAR_26947-RA, PBAR_26948-RA
OG0001497	ACEP_00012267-RA, ACEP_00012268-RA	LHUM_24432-RA	PBAR_21681-RA
OG0001498	ACEP_00012246-RA	LHUM_24588-RA	PBAR_21654-RA, PBAR_21655-RA
OG0001499	ACEP_00012248-RA	LHUM_24587-RA	PBAR_10110-RA, PBAR_21653-RA
OG0001500	ACEP_00011373-RA, ACEP_00016708-RA	LHUM_18665-RA	PBAR_13983-RA
OG0001501	ACEP_00015271-RA	LHUM_14363-RA, LHUM_16323-RA	PBAR_17574-RA
OG0001502	ACEP_00015269-RA	LHUM_16325-RA	PBAR_17573-RA, PBAR_17576-RA
OG0001503	ACEP_00005276-RA	LHUM_10581-RA	PBAR_10240-RA, PBAR_20832-RA
OG0001504	ACEP_00005249-RA	LHUM_11125-RA	PBAR_18610-RA, PBAR_26720-RA
OG0001505	ACEP_00005251-RA	LHUM_11117-RA	PBAR_18612-RA, PBAR_18615-RA
OG0001506	ACEP_00005218-RA	LHUM_22998-RA	PBAR_21309-RA, PBAR_24789-RA
OG0001507	ACEP_00005210-RA	LHUM_10880-RA	PBAR_19001-RA, PBAR_24777-RA
OG0001508	ACEP_00005119-RA	LHUM_15819-RA	PBAR_20641-RA, PBAR_26832-RA
OG0001509	ACEP_00005096-RA	LHUM_12604-RA, LHUM_15800-RA	PBAR_20623-RA
OG0001510	ACEP_00005088-RA	LHUM_11405-RA, LHUM_15804-RA	PBAR_10798-RA
OG0001511	ACEP_00005036-RA	LHUM_12483-RA	PBAR_10970-RA, PBAR_10971-RA
OG0001512	ACEP_00004985-RA, ACEP_00004987-RA	LHUM_12877-RA	PBAR_16582-RA
OG0001513	ACEP_00004983-RA	LHUM_22773-RA, LHUM_23823-RA	PBAR_13131-RA
OG0001514	ACEP_00016268-RA, ACEP_00016269-RA	LHUM_19644-RA	PBAR_16455-RA
OG0001515	ACEP_00013061-RA	LHUM_13105-RA, LHUM_23309-RA	PBAR_10875-RA
OG0001516	ACEP_00013068-RA	LHUM_12959-RA, LHUM_12963-RA	PBAR_10135-RA
OG0001517	ACEP_00013052-RA	LHUM_10990-RA	PBAR_17953-RA, PBAR_17955-RA
OG0001518	ACEP_00013041-RA	LHUM_10969-RA	PBAR_17973-RA, PBAR_17974-RA
OG0001519	ACEP_00013036-RA	LHUM_10980-RA	PBAR_17957-RA, PBAR_17960-RA
OG0001520	ACEP_00013029-RA	LHUM_25113-RA	PBAR_19505-RA, PBAR_19506-RB
OG0001521	ACEP_00001619-RA, ACEP_00005495-RA, ACEP_00005503-RA, ACEP_00012402-RA		
OG0001522	ACEP_00012388-RA, ACEP_00012391-RA	LHUM_12872-RA	PBAR_16572-RA
OG0001523	ACEP_00012588-RA	LHUM_15182-RA	PBAR_16305-RA, PBAR_16306-RA
OG0001524	ACEP_00012599-RA	LHUM_19326-RA	PBAR_20729-RA, PBAR_20737-RA
OG0001525	ACEP_00012582-RA	LHUM_13926-RA, LHUM_14307-RA	PBAR_16392-RA
OG0001526	ACEP_00012557-RA	LHUM_12254-RA, LHUM_12644-RA	PBAR_ar_RpS30-1
OG0001527	ACEP_00012533-RA	LHUM_12211-RA, LHUM_12214-RA	PBAR_16330-RA
OG0001528	ACEP_00016404-RA, ACEP_00016406-RA	LHUM_18858-RA	PBAR_25676-RA
OG0001529	ACEP_00004580-RA	LHUM_19097-RA	PBAR_13128-RA, PBAR_13129-RA
OG0001530	ACEP_00004584-RA	LHUM_21139-RA	PBAR_13874-RA, PBAR_14810-RA
OG0001531	ACEP_00004511-RA, ACEP_00004512-RA	LHUM_24647-RA	PBAR_19012-RA
OG0001532	ACEP_00004411-RA, ACEP_00004412-RA	LHUM_22894-RA	PBAR_23879-RA
OG0001533	ACEP_00004331-RA	LHUM_22810-RA, LHUM_22818-RA	P_bar7918-1
OG0001534	ACEP_00004283-RA	LHUM_13292-RA, LHUM_14183-RA	PBAR_18223-RA
OG0001535	ACEP_00000761-RA, ACEP_00000762-RA	LHUM_18397-RA	PBAR_19464-RA
OG0001536	ACEP_00000713-RA, ACEP_00000715-RA	LHUM_12698-RA	PBAR_15506-RA
OG0001537	ACEP_00000694-RA, ACEP_00000698-RA	LHUM_18215-RA	PBAR_24685-RA
OG0001538	ACEP_00000685-RA	LHUM_18206-RA, LHUM_19024-RA	PBAR_26129-RA
OG0001539	ACEP_00000672-RA, ACEP_00000673-RA	LHUM_18065-RA	PBAR_25243-RA
OG0001540	ACEP_00000557-RA	LHUM_18261-RA	PBAR_21539-RA, PBAR_25372-RA
OG0001541	ACEP_00000520-RA	LHUM_18283-RA, LHUM_18285-RA	PBAR_25399-RA
OG0001542	ACEP_00000457-RA, ACEP_00000458-RA	LHUM_17969-RA	PBAR_25453-RA
OG0001543	ACEP_00000451-RA	LHUM_23393-RA	PBAR_15577-RA, PBAR_16613-RA
OG0001544	ACEP_00000424-RA	LHUM_11591-RA	PBAR_16252-RA, PBAR_26585-RA
OG0001545	ACEP_00000419-RA	LHUM_UM_05104333, LHUM_um_SP49b-RA	PBAR_ar_SP49-1
OG0001546	ACEP_00000382-RA	LHUM_16661-RA	PBAR_22541-RA, PBAR_22543-RA
OG0001547	ACEP_00000345-RA, ACEP_00000346-RA	LHUM_16697-RA	PBAR_22431-RA
OG0001548	ACEP_00000321-RA	LHUM_17760-RA	PBAR_26178-RA, PBAR_26187-RA
OG0001549	ACEP_00000166-RA	LHUM_13448-RA, LHUM_13454-RA	PBAR_15522-RA
OG0001550	ACEP_00000136-RA	LHUM_16851-RA	PBAR_12333-RA, PBAR_25455-RA
OG0001551	ACEP_00000142-RA, ACEP_00000143-RA	LHUM_16830-RA	PBAR_12325-RA
OG0001552	ACEP_00000122-RA	LHUM_16800-RA	PBAR_12338-RA, PBAR_14935-RA
OG0001553	ACEP_00000106-RA, ACEP_00000107-RA	LHUM_14811-RA, LHUM_18448-RA	
OG0001554	ACEP_00000105-RA	LHUM_16991-RA	PBAR_11476-RA, PBAR_27177-RA
OG0001555	ACEP_00000118-RA	LHUM_16799-RA, LHUM_16811-RA	PBAR_14937-RA
OG0001556	ACEP_00000093-RA	LHUM_18443-RA	PBAR_11468-RA, PBAR_11468-RB
OG0001557	ACEP_00000073-RA, ACEP_00016480-RA	LHUM_24474-RA	PBAR_11453-RA
OG0001558	ACEP_00000054-RA	LHUM_18634-RA	PBAR_13439-RA, PBAR_13440-RA
OG0001559	ACEP_00000001-RA, ACEP_00000002-RA	LHUM_16876-RA	PBAR_23611-RA
OG0001560	ACEP_00005459-RA, ACEP_00016742-RA	LHUM_11485-RA	PBAR_12214-RA
OG0001561	ACEP_00015912-RA, ACEP_00015913-RA	LHUM_10296-RA	PBAR_17361-RA
OG0001562	ACEP_00015909-RA	LHUM_10295-RA, LHUM_17716-RA	PBAR_17357-RA
OG0001563	ACEP_00006647-RA, ACEP_00016547-RA	LHUM_22087-RA	PBAR_14081-RA
OG0001564	ACEP_00016369-RA, ACEP_00016370-RA	LHUM_19547-RA	PBAR_17910-RA
OG0001565	ACEP_00015993-RA	LHUM_11656-RA	CG_02547777, snap-pbar_scf7180000350188-abinit-gene-1.94-mRNA-1
OG0001566	ACEP_00015989-RA	LHUM_11669-RA	CG_02547737, maker-pbar_scf7180000350188-snap-gene-1.30-mRNA-1
OG0001567	ACEP_00015987-RA	LHUM_11686-RA	CG_02547713, maker-pbar_scf7180000350188-augustus-gene-2.10-mRNA-1
OG0001568	ACEP_00015969-RA	LHUM_10038-RA, LHUM_20968-RA	PBAR_16183-RA
OG0001569	ACEP_00008725-RA	LHUM_21478-RA	PBAR_16560-RA, PBAR_16561-RA
OG0001570	ACEP_00008728-RA	LHUM_24321-RA	PBAR_10733-RA, PBAR_13990-RA
OG0001571	ACEP_00008717-RA	LHUM_24363-RA	PBAR_16564-RA, PBAR_16564-RB
OG0001572	ACEP_00008700-RA	LHUM_12896-RA, LHUM_12896-RB	PBAR_13272-RA
OG0001573	ACEP_00008687-RA, ACEP_00008688-RA	LHUM_12907-RA	PBAR_24594-RA
OG0001574	ACEP_00017527-RA	LHUM_25412-RA, LHUM_25413-RA	PBAR_27088-RA
OG0001575	ACEP_00008677-RA	LHUM_24402-RA, LHUM_24418-RA	PBAR_24595-RA
OG0001576	ACEP_00008648-RA	LHUM_13539-RA	PBAR_14930-RA, PBAR_ar_RpS4-1
OG0001577	ACEP_00006762-RA, ACEP_00008630-RA	LHUM_15851-RA	PBAR_15255-RA
OG0001578	ACEP_00008635-RA	LHUM_23021-RA, LHUM_23021-RB	PBAR_16756-RA
OG0001579	ACEP_00008557-RA	LHUM_13715-RA	PBAR_18566-RA, PBAR_18567-RA
OG0001580	ACEP_00008555-RA, ACEP_00017535-RA	LHUM_13714-RA	PBAR_18568-RA
OG0001581	ACEP_00004711-RA, ACEP_00008507-RA	LHUM_23283-RA	PBAR_20192-RA
OG0001582	ACEP_00016917-RA	LHUM_25527-RA, LHUM_26119-RA	PBAR_15029-RA
OG0001583	ACEP_00018052-RA, ACEP_00018053-RA	LHUM_25794-RA	PBAR_10861-RA
OG0001584	ACEP_00013488-RA	LHUM_19681-RA, LHUM_19682-RA	PBAR_23243-RA
OG0001585	ACEP_00013442-RA, ACEP_00013443-RA	LHUM_24788-RA	CG_02549009
OG0001586	ACEP_00015622-RA	LHUM_10346-RA	PBAR_11043-RA, PBAR_13496-RA
OG0001587	ACEP_00016340-RA, ACEP_00016340-RB	LHUM_15844-RA	PBAR_16033-RA
OG0001588	ACEP_00002153-RA, ACEP_00002154-RA	LHUM_14110-RA	PBAR_10226-RA
OG0001589	ACEP_00002130-RA	LHUM_18804-RA, LHUM_18809-RA	PBAR_11645-RA
OG0001590	ACEP_00002108-RA	LHUM_18827-RA	PBAR_10117-RA, PBAR_10119-RA
OG0001591	ACEP_00002109-RA	LHUM_18833-RA	PBAR_22355-RA, PBAR_22356-RA
OG0001592	ACEP_00002068-RA	LHUM_14907-RA, LHUM_14908-RA	PBAR_14254-RA
OG0001593	ACEP_00002016-RA, ACEP_00002017-RA	LHUM_19962-RA	PBAR_14323-RA
OG0001594	ACEP_00002005-RA	LHUM_19232-RA, LHUM_24367-RA	PBAR_14217-RA
OG0001595	ACEP_00001978-RA	LHUM_19210-RA, LHUM_19213-RA	PBAR_18418-RA
OG0001596	ACEP_00001967-RA, ACEP_00017076-RA		PBAR_26693-RA, PBAR_26697-RA
OG0001597	ACEP_00001975-RA, ACEP_00001976-RA	LHUM_19211-RA	PBAR_18423-RA
OG0001598	ACEP_00001958-RA	LHUM_25241-RA	PBAR_18461-RA, PBAR_22124-RA
OG0001599	ACEP_00001940-RA	LHUM_14433-RA	PBAR_10064-RA, PBAR_10475-RA
OG0001600	ACEP_00001910-RA	LHUM_15569-RA, LHUM_22428-RA	PBAR_18442-RA
OG0001601	ACEP_00001902-RA		PBAR_10066-RA, PBAR_10560-RA, PBAR_14751-RA
OG0001602	ACEP_00001890-RA	LHUM_15562-RA, LHUM_15562-RB	CG_02550138
OG0001603	ACEP_00001874-RA, ACEP_00001875-RA	LHUM_15551-RA	PBAR_25470-RA
OG0001604	ACEP_00001865-RA, ACEP_00006967-RA	LHUM_15542-RA	PBAR_25478-RA
OG0001605	ACEP_00001812-RA, ACEP_00001855-RA	LHUM_um_SP18b-RA	PBAR_25524-RA
OG0001606	ACEP_00001840-RA	LHUM_15513-RA, LHUM_15517-RA	PBAR_25493-RA
OG0001607	ACEP_00001822-RA	LHUM_25552-RA	PBAR_ar_Cox6c_like-RA, snap_masked-pbar_scf7180000350381-abinit-gene-11.47-mRNA-1
OG0001608	ACEP_00001809-RA	LHUM_15487-RA	PBAR_25496-RA, PBAR_25528-RA
OG0001609	ACEP_00001801-RA	LHUM_15477-RA, LHUM_22312-RA	PBAR_25543-RA
OG0001610	ACEP_00001763-RA, ACEP_00001764-RA	LHUM_25556-RA	PBAR_25563-RA
OG0001611	ACEP_00001768-RA, ACEP_00001770-RA	LHUM_15463-RA	PBAR_25559-RA
OG0001612	ACEP_00001740-RA	LHUM_15441-RA	PBAR_10521-RA, PBAR_25585-RA
OG0001613	ACEP_00001724-RA, ACEP_00016459-RA	LHUM_11837-RA	PBAR_11512-RA
OG0001614	ACEP_00001718-RA		PBAR_19168-RA, PBAR_20664-RA, PBAR_21014-RA
OG0001615	ACEP_00001683-RA	LHUM_23526-RA, LHUM_23541-RA	PBAR_15022-RA
OG0001616	ACEP_00001633-RA	LHUM_17328-RA, LHUM_18765-RA	PBAR_17157-RA
OG0001617	ACEP_00001616-RA	LHUM_18791-RA	PBAR_13117-RA, PBAR_17166-RA
OG0001618	ACEP_00001612-RA	LHUM_10200-RA, LHUM_18736-RA	PBAR_17162-RA
OG0001619	ACEP_00014778-RA, ACEP_00014779-RA	LHUM_20506-RA	PBAR_16167-RA
OG0001620	ACEP_00018220-RA	LHUM_13955-RA, LHUM_13960-RA	PBAR_27171-RA
OG0001621	ACEP_00006625-RA	LHUM_22073-RA, LHUM_22077-RA	PBAR_14054-RA
OG0001622	ACEP_00006617-RA	LHUM_22069-RA	PBAR_14049-RA, PBAR_25846-RA
OG0001623	ACEP_00006575-RA, ACEP_00006577-RA	LHUM_21703-RA	PBAR_13219-RA
OG0001624	ACEP_00006566-RA, ACEP_00006567-RA	LHUM_21713-RA	PBAR_10724-RA
OG0001625	ACEP_00006550-RA	LHUM_21361-RA, LHUM_21362-RA	PBAR_19923-RA
OG0001626	ACEP_00006537-RA	LHUM_21348-RA, LHUM_21349-RA	PBAR_15043-RA
OG0001627	ACEP_00006504-RA	LHUM_21095-RA	PBAR_25867-RA, PBAR_25868-RA
OG0001628	ACEP_00006401-RA	LHUM_21198-RA, LHUM_21198-RB	PBAR_13063-RA
OG0001629	ACEP_00008477-RA	LHUM_20991-RA, LHUM_20992-RA	PBAR_15006-RA
OG0001630	ACEP_00008462-RA	LHUM_23921-RA	PBAR_14990-RA, PBAR_14993-RA
OG0001631	ACEP_00008450-RA, ACEP_00008451-RA	LHUM_23936-RA	PBAR_14970-RA
OG0001632	ACEP_00008455-RA	LHUM_23934-RA	PBAR_14973-RA, PBAR_14974-RA
OG0001633	ACEP_00008430-RA	LHUM_18471-RA, LHUM_23955-RA	PBAR_ar_PGRP-LC-1
OG0001634	ACEP_00008412-RA	LHUM_13876-RA, LHUM_23964-RA	PBAR_22721-RA
OG0001635	ACEP_00008384-RA	LHUM_14544-RA	PBAR_22689-RA, PBAR_22695-RA
OG0001636	ACEP_00008377-RA	LHUM_10451-RA, LHUM_13902-RA	PBAR_22700-RA
OG0001637	ACEP_00008376-RA	LHUM_10449-RA, LHUM_13897-RA	PBAR_22703-RA
OG0001638	ACEP_00008349-RA, ACEP_00008350-RA	LHUM_10893-RA	PBAR_22671-RA
OG0001639	ACEP_00008327-RA	LHUM_16565-RA, LHUM_24570-RA	PBAR_20825-RA
OG0001640	ACEP_00015778-RA	LHUM_11498-RA, LHUM_19976-RA	PBAR_13654-RA
OG0001641	ACEP_00010199-RA		PBAR_10024-RA, PBAR_10459-RA, PBAR_26729-RA
OG0001642	ACEP_00010176-RA, ACEP_00010177-RA	LHUM_14851-RA	PBAR_15837-RA
OG0001643	ACEP_00010152-RA	LHUM_14825-RA	PBAR_10609-RA, PBAR_23195-RA
OG0001644	ACEP_00010151-RA	LHUM_14824-RA	PBAR_12885-RA, PBAR_23196-RA
OG0001645	ACEP_00010150-RA	LHUM_14823-RA	PBAR_10688-RA, PBAR_23199-RA
OG0001646	ACEP_00010116-RA	LHUM_10197-RA, LHUM_12321-RA	PBAR_13458-RA
OG0001647	ACEP_00010114-RA, ACEP_00011259-RA	LHUM_25379-RA	PBAR_13471-RA
OG0001648	ACEP_00010070-RA	LHUM_19694-RA	PBAR_11911-RA, PBAR_23230-RA
OG0001649	ACEP_00005520-RA	LHUM_13792-RA	PBAR_10057-RA, PBAR_24820-RA
OG0001650	ACEP_00005485-RA, ACEP_00005486-RA	LHUM_19160-RA	PBAR_11374-RA
OG0001651	ACEP_00005482-RA	LHUM_19172-RA	PBAR_11371-RB, PBAR_11371-RC
OG0001652	ACEP_00005465-RA	LHUM_11480-RA	PBAR_12195-RA, PBAR_12195-RB
OG0001653	ACEP_00005335-RA, ACEP_00005467-RA	LHUM_19279-RA	PBAR_12194-RA
OG0001654	ACEP_00005379-RA	LHUM_19241-RA	PBAR_22096-RA, PBAR_22098-RA
OG0001655	ACEP_00005324-RA	LHUM_11452-RA, LHUM_20071-RA	PBAR_22062-RA
OG0001656	ACEP_00013373-RA	LHUM_24142-RA, LHUM_24142-RB	PBAR_26122-RA
OG0001657	ACEP_00013362-RA	LHUM_17621-RA, LHUM_25233-RA	PBAR_18364-RA
OG0001658	ACEP_00015332-RA, ACEP_00015332-RB	LHUM_15789-RA	PBAR_ar_brinker-RA
OG0001659	ACEP_00015326-RA	LHUM_16278-RA	PBAR_15800-RA, PBAR_21952-RA
OG0001660	ACEP_00013261-RA, ACEP_00015302-RA	LHUM_25383-RA	PBAR_17180-RA
OG0001661	ACEP_00011380-RA	LHUM_18675-RA	CG_02547653, augustus-pbar_scf7180000350037-abinit-gene-0.113-mRNA-1
OG0001662	ACEP_00011379-RA	LHUM_18667-RA	CG_02547677, snap_masked-pbar_scf7180000350037-abinit-gene-0.48-mRNA-1
OG0001663	ACEP_00011242-RA	LHUM_16978-RA, LHUM_16997-RA	PBAR_17680-RA
OG0001664	ACEP_00011239-RA, ACEP_00011241-RA	LHUM_16777-RA	PBAR_17679-RA
OG0001665	ACEP_00006968-RA	LHUM_14766-RA, LHUM_25578-RA	PBAR_13607-RA
OG0001666	ACEP_00006886-RA	LHUM_19861-RA	PBAR_10847-RA, PBAR_19855-RA
OG0001667	ACEP_00006776-RA	LHUM_20866-RA, LHUM_25908-RA	PBAR_15237-RA
OG0001668	ACEP_00006768-RA	LHUM_20857-RA	PBAR_10597-RA, PBAR_15236-RA
OG0001669	ACEP_00006725-RA	LHUM_12122-RA, LHUM_13223-RA	PBAR_16005-RA
OG0001670	ACEP_00006706-RA	LHUM_20636-RA	PBAR_15982-RA, PBAR_15983-RA
OG0001671	ACEP_00015076-RA	maker-scf7180001004940-snap-gene-18.51-mRNA-1, maker-scf7180001004940-snap-gene-18.51-mRNA-1-duplicate	PBAR_12004-RA
OG0001672	ACEP_00015063-RA	LHUM_16757-RA, LHUM_18061-RA	CG_02546929
OG0001673	ACEP_00015052-RA	LHUM_18979-RA	PBAR_12024-RA, PBAR_12025-RA
OG0001674	ACEP_00015044-RA, ACEP_00015045-RA	LHUM_23132-RA	PBAR_24297-RA
OG0001675	ACEP_00004963-RA	LHUM_13439-RA, LHUM_13441-RA	PBAR_17231-RA
OG0001676	ACEP_00004955-RA	LHUM_13428-RA, LHUM_13430-RA	PBAR_17236-RA
OG0001677	ACEP_00004939-RA	LHUM_11851-RA, LHUM_13422-RA	PBAR_18823-RA
OG0001678	ACEP_00004891-RA	LHUM_12388-RA	PBAR_18711-RA, PBAR_21225-RA
OG0001679	ACEP_00004882-RA, ACEP_00004883-RA	LHUM_12378-RA	PBAR_23556-RA
OG0001680	ACEP_00004810-RA	LHUM_11889-RA, LHUM_12804-RA	PBAR_10628-RA
OG0001681	ACEP_00004736-RA, ACEP_00004737-RA	LHUM_23300-RA	PBAR_16838-RA
OG0001682	ACEP_00004726-RA, ACEP_00004727-RA	LHUM_23286-RA	PBAR_11895-RA
OG0001683	ACEP_00004718-RA	LHUM_23291-RA, LHUM_23292-RA	PBAR_ar_MyD88-1
OG0001684	ACEP_00004699-RA	LHUM_23265-RA, LHUM_23266-RA	PBAR_10042-RA
OG0001685	ACEP_00013011-RA	LHUM_15158-RA, LHUM_24872-RA	PBAR_18725-RA
OG0001686	ACEP_00012980-RA	LHUM_15138-RA, LHUM_22986-RA	PBAR_17599-RA
OG0001687	ACEP_00012958-RA	LHUM_14920-RA, LHUM_20727-RA	PBAR_17612-RA
OG0001688	ACEP_00012957-RA	LHUM_14921-RA, LHUM_20726-RA	PBAR_17622-RA
OG0001689	ACEP_00012936-RA	LHUM_15024-RA	PBAR_22299-RA, PBAR_26701-RA
OG0001690	ACEP_00012907-RA	CG_02184151, LHUM_11878-RA	CG_02546123
OG0001691	ACEP_00010685-RA	LHUM_13123-RA, LHUM_20015-RA	PBAR_17407-RA
OG0001692	ACEP_00010668-RA	LHUM_13137-RA, LHUM_13138-RA	PBAR_17419-RA
OG0001693	ACEP_00010641-RA	LHUM_14706-RA	PBAR_14376-RA, PBAR_23397-RA
OG0001694	ACEP_00010629-RA	LHUM_10241-RA, LHUM_12994-RA	PBAR_23395-RA
OG0001695	ACEP_00010613-RA, ACEP_00010614-RA	LHUM_16399-RA, LHUM_16400-RA	
OG0001696	ACEP_00010591-RA	LHUM_16387-RA	PBAR_14680-RA, PBAR_14681-RA
OG0001697	ACEP_00010576-RA	LHUM_12954-RA	PBAR_18405-RA, PBAR_19159-RA
OG0001698	ACEP_00014307-RA	LHUM_21887-RA	PBAR_21938-RA, PBAR_21942-RA
OG0001699	ACEP_00014303-RA	LHUM_21886-RA, LHUM_21896-RA	PBAR_21950-RA
OG0001700	ACEP_00014284-RA	LHUM_21926-RA	PBAR_10228-RA, PBAR_ar_Elp1-like-1
OG0001701	ACEP_00003461-RA	LHUM_14722-RA	PBAR_10270-RA, PBAR_18459-RA
OG0001702	ACEP_00003457-RA, ACEP_00003459-RA	LHUM_14720-RA	PBAR_21871-RA
OG0001703	ACEP_00003380-RA, ACEP_00003450-RA	LHUM_11281-RA	PBAR_21869-RA
OG0001704	ACEP_00003379-RA, ACEP_00003452-RA	LHUM_11280-RA	PBAR_21870-RA
OG0001705	ACEP_00003436-RA	LHUM_11261-RA, LHUM_11275-RA	PBAR_15270-RA
OG0001706	ACEP_00003435-RA	LHUM_11268-RA, LHUM_13048-RA	PBAR_15264-RA
OG0001707	ACEP_00003411-RA	LHUM_18336-RA	PBAR_16592-RA, PBAR_21693-RA
OG0001708	ACEP_00003417-RA	LHUM_21203-RA, LHUM_21206-RA	PBAR_25851-RA
OG0001709	ACEP_00003386-RA	LHUM_21238-RA	PBAR_13165-RA, PBAR_25890-RA
OG0001710	ACEP_00003381-RA	LHUM_11561-RA, LHUM_21114-RA	PBAR_25899-RA
OG0001711	ACEP_00003382-RA	LHUM_21107-RA	PBAR_25889-RA, PBAR_25894-RA
OG0001712	ACEP_00003310-RA, ACEP_00003312-RA	LHUM_21305-RA	PBAR_19964-RA
OG0001713	ACEP_00003293-RA, ACEP_00003294-RA	LHUM_21370-RA	PBAR_ar_Lys-1-1
